county_id,station_id,rainfall_24h_in,rainfall_72h_accum_in,temperature_f,humidity_percent,mean_water_level_ft,max_water_level_ft,mean_elevation_meters,population_density_per_sqmi,mean_slope_degrees,inundated_area_sqkm,inundation_percentage,soil_saturation_index,label,record_id,date
Walsh ND,USGS_05053000,0.0,5.85512476414854,88.2,88.1,21.74968261381129,23.35801193933087,290,55,3.8282238742124455,7.626592247619554,30.064274514617566,34.97395171203563,no_flood,HIST_042092,1978-03-02
Clay MN,USGS_05079000,8.090398235253527,33.6774871907789,78.4,62.7,19.610458951189983,21.386952407357416,260,45,2.8757773073962536,14.362964030317524,33.69970574044746,55.98515635127477,no_flood,HIST_042093,1993-01-17
Grand Forks ND,USGS_05087500,11.171298729705704,38.32168155787605,66.8,53.0,26.792764663482554,27.499603746020817,260,35,3.0849798290690904,5.101999879177296,56.101354102662526,92.60705938373987,no_flood,HIST_042094,1972-01-05
Cass ND,USGS_05082500,2.2889941029097374,8.415538371721853,43.2,75.2,17.89820806760796,22.44185769187838,270,30,2.1440957446253455,3.1590990565706396,0.6438022579201719,86.82652375939544,no_flood,HIST_042095,1987-06-14
Grand Forks ND,USGS_05053000,0.0,14.427383232017988,54.1,86.8,24.01130703793219,26.6475333959653,280,35,1.6381980956397149,5.37471838217288,5.374592925214781,20.320706905040026,no_flood,HIST_042096,2020-01-26
Cass ND,USGS_05082500,10.146925368198481,33.54247787651289,63.6,71.9,22.620330779467235,25.535556046515463,280,25,3.4506645530011086,9.632191396232153,35.51820168093086,50.28925503766141,no_flood,HIST_042097,1978-01-07
Norman MN,USGS_05054000,0.0,0.0,46.5,84.2,23.46243323213068,28.125564423269743,290,35,2.0144830445664033,3.558546112102501,30.401629668069933,94.68716518760306,no_flood,HIST_042098,1989-05-21
Walsh ND,USGS_05053000,27.603538012350143,65.85683372224854,42.2,57.9,19.89612031821775,21.24761451433556,300,35,3.3005417716178482,6.324616928070472,45.23800559386463,55.83042828098045,flood,HIST_042099,1983-09-25
Walsh ND,USGS_05087500,10.281759922781394,37.12919053885227,76.5,83.4,25.682874687221144,26.39160965988601,270,25,3.088036917717782,2.1161728524554104,55.44018188035353,84.4995719336634,no_flood,HIST_042100,2009-10-01
Traill ND,USGS_05053000,7.531003004319762,23.80717248931388,91.5,33.0,28.828734280193878,31.06405606858014,270,55,2.4962162709352262,1.4130768571107946,12.069607544325219,17.827523714900735,flood,HIST_042101,1980-11-07
Clay MN,USGS_05082500,14.273216673826484,25.59526714825643,52.8,90.1,26.226238904637743,26.638124479387734,300,30,3.655039105681013,7.801701248913355,10.018330401626454,12.630166975955706,no_flood,HIST_042102,1978-07-18
Polk MN,USGS_05079000,6.213650365361723,21.21445608986704,43.4,65.1,18.086486459470684,22.92198908175785,280,55,2.739095309570076,5.142946498871302,11.976495921265947,13.708591345120741,no_flood,HIST_042103,1977-02-21
Cass ND,USGS_05092000,8.711269714715833,16.072181551678415,43.6,29.4,20.330434152236457,22.9414269696564,300,55,3.905521710428938,5.872465123384565,27.640016533853032,19.44932858624226,no_flood,HIST_042104,1981-02-22
Cass ND,USGS_05085000,12.602661602037994,43.25092379708444,62.4,44.6,13.340982728310493,14.837901455893709,260,25,3.7637051858635373,5.754541748985276,34.969365743358026,74.10664409904649,no_flood,HIST_042105,1990-03-18
Clay MN,USGS_05087500,0.0,8.748808035367668,83.3,31.3,19.300394556677993,21.359888304508317,290,95,3.1697235840787856,2.0275474429520224,31.965058286480858,78.91374091332294,no_flood,HIST_042106,1991-11-14
Norman MN,USGS_05082500,0.8920376163046786,6.4078961982805875,40.2,91.4,14.912848659751825,17.495272034836184,280,45,1.804836236017603,12.869747830502595,21.899621442192053,41.75468160573265,no_flood,HIST_042107,1975-03-17
Traill ND,USGS_05085000,11.199859273286691,39.9478687463713,63.8,47.2,24.306247128120532,24.690126704337455,290,35,2.3488792633402276,11.207674285627885,27.854391467745042,69.16563276594482,no_flood,HIST_042108,2009-02-20
Walsh ND,USGS_05059000,12.510842174207859,27.201568471856497,73.8,84.4,30.20594283445589,31.374597871116798,270,30,3.8442853532304437,5.65150453583326,37.97549040684384,16.595446077930863,flood,HIST_042109,2008-08-25
Norman MN,USGS_05092000,17.176178726503327,55.64207571011913,69.6,30.2,33.9894925770072,38.132176283140296,310,30,2.9155686607484563,1.2635229478069874,11.719719906634513,12.41077822946699,flood,HIST_042110,1993-04-09
Walsh ND,USGS_05079000,19.058022002434953,56.47379767166645,85.7,48.6,11.914926914316077,13.042669828915809,270,35,1.554110184888998,2.2631474739541946,47.31942907260238,44.411380669423096,flood,HIST_042111,1991-05-09
Norman MN,USGS_05085000,2.988762258251331,15.416751994247054,37.1,69.6,37.17562901847095,41.29585521302866,300,25,3.976191985048001,9.983372329861663,35.283850216909165,33.72673671620347,flood,HIST_042112,1985-04-08
Walsh ND,USGS_05085000,7.705955399957019,13.121509005207141,74.7,89.9,22.16373505723124,22.920986176521513,280,55,3.979203267385363,9.94449456442799,12.61647458415144,28.045647291179318,no_flood,HIST_042113,2008-08-12
Cass ND,USGS_05087500,14.414594948353024,58.91398367209899,89.7,31.4,23.504783847104658,25.289618543043638,275,55,2.5207556015968473,1.7786694296846055,58.46834031808223,38.83821687873889,flood,HIST_042114,1984-06-08
Polk MN,USGS_05082500,15.655413939790037,43.32065077053686,53.2,72.0,26.19460889474643,27.032408540567808,275,95,2.9624820034692787,9.779492847590749,36.50897666310808,42.279087849531834,no_flood,HIST_042115,2016-03-13
Norman MN,USGS_05087500,11.669797627847586,18.64082933980858,59.0,67.5,14.297083361922398,18.732632649636233,300,55,2.6701700147144383,7.764731668307627,32.504148285070414,35.10156868326395,no_flood,HIST_042116,2017-11-27
Norman MN,USGS_05085000,7.284893723717575,12.553475832630836,57.3,52.8,37.29761115192657,39.5385566592794,275,55,2.036852256212126,5.308297870310167,39.37833504018055,65.42751784967805,flood,HIST_042117,2018-02-18
Clay MN,USGS_05092000,31.874696457777397,114.55158375735549,60.4,73.8,35.35337857687863,36.2521971248285,275,30,3.0854200527011897,10.818905299137649,18.855293075275604,60.69522509910758,flood,HIST_042118,2017-01-21
Clay MN,USGS_05087500,0.0,8.967352863524084,66.3,72.4,26.081845909193927,27.093598579714133,310,45,3.8088429057162516,8.327004158891771,16.421998556332152,94.82973408409421,no_flood,HIST_042119,1998-09-11
Walsh ND,USGS_05054000,1.3173075172366557,16.538067192330566,68.3,62.1,21.479596198825654,24.963642798536213,280,35,3.1283147731752825,15.920356303649172,43.00527643124582,33.64810603173615,no_flood,HIST_042120,1990-11-09
Traill ND,USGS_05053000,11.993841152618282,36.30182988679862,77.9,73.2,28.039944327097658,31.94259803417532,280,35,2.139407679767886,3.0300636125740095,33.583241082463495,43.99324106003088,flood,HIST_042121,2020-04-08
Cass ND,USGS_05082500,10.935634225324254,41.02930478438947,59.9,54.0,34.53635229577899,38.14767810554461,270,30,2.9554057639401465,18.041908242850297,53.50883557148568,90.24975977316647,flood,HIST_042122,1975-04-25
Clay MN,USGS_05082500,8.391312303140136,18.687007436902565,66.1,32.5,21.111456534595682,24.32972064774402,280,55,3.2811125964876853,11.00732243612036,31.179234888457476,48.76688780137757,no_flood,HIST_042123,2021-06-20
Walsh ND,USGS_05082500,20.879167621746518,56.75937421923868,64.6,94.9,38.60756759691313,40.23536209643031,280,35,2.096057307666051,11.093756001105994,57.19454283674984,43.22007467271816,flood,HIST_042124,2022-10-07
Clay MN,USGS_05053000,15.613383575606811,43.95464699148995,87.2,90.5,44.08777839726656,49.06198843714434,260,35,2.384307841575351,3.1372558033830518,20.70399447871082,62.41126612773571,flood,HIST_042125,1996-05-24
Polk MN,USGS_05085000,15.854852968092574,51.26088259322079,57.0,84.2,27.446701635580823,31.046875274349635,260,25,3.517244278703144,5.8541645013087065,48.21145207941747,70.87264282904843,flood,HIST_042126,2001-05-20
Walsh ND,USGS_05079000,8.787842178952806,20.43836616629215,57.0,97.6,21.959541267096863,23.822805003650867,310,95,2.64613820079952,7.4045053430994985,48.188672388727014,12.958807503319065,no_flood,HIST_042127,1991-10-04
Clay MN,USGS_05053000,19.095452076796228,49.36381692543204,61.9,60.8,20.718944251964196,21.905049460432313,270,35,2.03958061123892,12.949430533629016,40.75164350866664,73.390891405357,flood,HIST_042128,2015-08-02
Clay MN,USGS_05054000,20.60231613162166,65.26057231406425,89.0,91.8,33.81102452405266,35.9663660323583,290,60,3.659719681752877,3.571482276437883,6.163722055755693,63.09359521574924,flood,HIST_042129,2009-11-27
Norman MN,USGS_05087500,29.23267187382398,79.8544865020594,55.3,70.9,5.0,7.734665517857038,310,25,3.1992667504586034,1.1625592534430504,39.696367492388504,50.37337454329745,flood,HIST_042130,2011-02-07
Grand Forks ND,USGS_05054000,0.0,12.653845298510552,54.5,64.5,22.851630762384744,24.678073988096116,310,30,3.3909747753440995,0.2123511680117273,54.785135762303156,27.267875305857306,no_flood,HIST_042131,1985-10-22
Clay MN,USGS_05054000,16.517782887291713,42.4967163877784,49.4,70.3,39.66928804478612,40.991957074984185,300,35,2.5791458831466034,5.905701849750117,7.66192866853177,43.804627776779945,flood,HIST_042132,1993-06-03
Traill ND,USGS_05085000,12.62113374326945,43.40954703328503,66.0,49.1,21.555590622209564,26.51473646229504,275,35,3.1634298631052067,10.293236281532621,42.1159863296032,72.062187330359,no_flood,HIST_042133,2012-09-14
Clay MN,USGS_05079000,8.053692194897792,26.155569172007944,54.5,32.8,5.0,9.013311307057307,280,45,1.8775751650972237,10.354183208123924,39.576775569272534,78.21314783740358,no_flood,HIST_042134,2010-04-10
Cass ND,USGS_05053000,5.026170024439558,8.125238944099241,44.7,49.1,20.155996968979856,22.79800974135341,260,35,1.5068223760775485,23.12557765880612,55.44617755385153,91.82395886499094,no_flood,HIST_042135,1973-12-25
Norman MN,USGS_05087500,9.986651439161639,25.694692903984482,43.9,51.7,25.51772012935141,25.572549567312173,310,45,2.4015791970990663,6.750275891435038,27.17556918515697,86.30957068964294,no_flood,HIST_042136,2000-04-03
Walsh ND,USGS_05054000,10.479609450375747,26.03132520982957,75.3,67.1,7.405464741635514,10.864451817385833,300,60,3.4886903749366605,3.34752168807377,29.550281216522126,31.014986781945602,no_flood,HIST_042137,2011-01-06
Traill ND,USGS_05059000,20.49689898724876,71.2907148731118,39.8,88.0,23.417838126118877,25.942627804047873,290,25,1.6981334766778455,8.873227046755364,59.94496624481247,53.70700086345068,flood,HIST_042138,1977-06-09
Grand Forks ND,USGS_05054000,6.608788214671477,24.740345561814504,44.4,75.8,27.855739620525306,32.201349814701025,300,30,3.1940153684245267,7.130583789271434,16.501645696561646,90.00833937334087,no_flood,HIST_042139,1981-02-18
Cass ND,USGS_05053000,7.9782815939031435,21.947170239841086,37.9,75.6,32.27816280673849,34.57141977095121,280,25,1.9337078926266689,6.348536775740504,35.639491634376505,21.437381823032357,flood,HIST_042140,2002-01-11
Traill ND,USGS_05087500,13.252500952822846,32.083385036838926,71.6,48.6,19.665150719495166,24.20351893037048,280,35,1.6899837527718364,10.690825355582573,47.98027148998422,81.88851213012217,no_flood,HIST_042141,1987-11-22
Cass ND,USGS_05087500,9.594535586286462,50.54657488361802,80.2,96.1,19.57808877426015,20.989497560747832,270,35,2.773189493837809,2.5234277078934446,57.95935308500531,20.29416768106252,flood,HIST_042142,1999-04-27
Walsh ND,USGS_05053000,13.498844577277563,36.81685151331074,51.3,48.7,19.666861977254445,21.956467606037968,300,55,2.6097260168458263,5.211642899077916,50.19350657330772,30.114459809555825,no_flood,HIST_042143,1975-03-03
Clay MN,USGS_05059000,5.7668291998487975,20.893185945834407,77.3,65.7,24.392104754206258,27.333474965911517,290,60,2.748989224905248,4.233958636226992,37.13258261657861,75.0716919770152,no_flood,HIST_042144,1977-08-21
Clay MN,USGS_05053000,5.278186764869093,26.850151953363046,70.2,45.4,35.15450578126979,40.051489275193944,280,95,3.8905867427662857,4.258238148044054,11.53325157216846,99.88832029894809,flood,HIST_042145,1991-11-24
Traill ND,USGS_05053000,8.56896402045165,29.860718751578162,86.6,36.7,27.070905148433425,29.074353476786712,275,45,2.263167372686666,11.08485870035871,16.244146267890464,33.88898524529706,no_flood,HIST_042146,1990-05-03
Norman MN,USGS_05054000,18.00227093864633,64.6684710596494,88.3,33.1,23.955822069393978,25.111438144271478,270,30,3.5918505526716675,2.271327822356734,25.89100777173031,49.69831808939013,flood,HIST_042147,2015-08-15
Norman MN,USGS_05053000,4.244839775061578,16.807229903189835,65.0,75.0,20.443912360529247,24.0793436139795,270,35,2.165245857889132,4.146211005163457,46.751912603017864,65.04220879776253,no_flood,HIST_042148,2013-09-09
Norman MN,USGS_05087500,6.472143791293938,27.33872403172885,50.8,35.9,30.319987420127745,33.21914785312218,270,55,2.9384708036543836,4.690847955607759,15.219376962386441,54.313791100683886,flood,HIST_042149,2017-06-02
Clay MN,USGS_05059000,30.982967731300626,84.67539805331013,80.6,78.8,38.28455571645723,39.61007217213405,300,60,1.6882526499318442,16.284967208494315,16.411878057537802,84.73397153084554,flood,HIST_042150,2015-01-27
Polk MN,USGS_05085000,13.76717368847215,27.922391188525864,57.9,25.1,20.53360128853192,23.8272302861775,275,60,2.4542863882431387,8.608504699317463,13.29072179633124,67.29808614667513,no_flood,HIST_042151,1998-06-04
Walsh ND,USGS_05054000,9.217153179893721,37.52942639257193,49.3,58.0,31.574185507064772,31.67680046705363,275,25,3.0039407550955337,11.764868628043837,37.17822587515931,39.53857867361231,flood,HIST_042152,2021-12-17
Clay MN,USGS_05092000,6.333936991102082,24.00455374125437,82.9,97.5,34.63900033341936,36.41247890992653,275,30,2.748898020296945,4.888880175183891,27.97230446346443,78.4810068941552,flood,HIST_042153,1994-01-27
Clay MN,USGS_05085000,13.269055785822719,49.642521559013936,49.4,78.7,25.23975662238073,28.069488361904195,270,30,2.1932016816873428,6.479363999511038,38.62964307845482,10.47511182863006,flood,HIST_042154,1986-02-04
Traill ND,USGS_05085000,13.019969559058872,43.196337471230486,92.8,79.8,28.915457734196863,32.08764663345645,275,35,3.678960719062185,7.834441082570606,9.419655144170076,90.87889608003991,flood,HIST_042155,1972-03-15
Cass ND,USGS_05054000,13.283045601714258,34.33060238130284,69.4,91.3,18.028411790105242,21.50986926352684,290,95,3.6632257521162104,8.787442010203115,24.917836275218047,13.452682469630622,no_flood,HIST_042156,2021-07-17
Clay MN,USGS_05059000,10.35300715801825,39.04257898347896,60.9,83.4,13.14792955602416,15.009940672721836,310,95,2.962019606696571,17.67336027035068,12.48646160971489,25.1383535396928,no_flood,HIST_042157,2014-11-26
Walsh ND,USGS_05082500,9.986477087991739,34.064010377857606,36.5,46.2,13.729465935944521,15.327018292958728,270,45,3.2419670178421267,6.907675491466602,35.567165554017755,36.10120785520391,no_flood,HIST_042158,1981-01-04
Grand Forks ND,USGS_05079000,2.2745624668449205,2.7006052635539777,56.7,74.8,22.608655722618263,24.370103084984873,310,25,1.727167017570511,0.9708494827942362,16.791088254866278,18.456499201592955,no_flood,HIST_042159,2014-02-19
Traill ND,USGS_05059000,38.7651602226719,98.49814804321042,81.9,58.6,34.056141091129916,35.53333366808103,280,95,2.482106259530716,6.608371707510416,38.01646753813784,88.14796514687181,flood,HIST_042160,1982-11-19
Grand Forks ND,USGS_05082500,12.026568409640555,32.14272374885754,91.3,65.1,18.94570800505957,21.73799628132408,270,45,2.226028275991732,19.44104827770282,2.3807431401402757,28.407654894037904,no_flood,HIST_042161,2022-05-14
Polk MN,USGS_05082500,11.160266329324728,43.194055670334436,60.7,76.4,29.365487403847503,31.469697523168833,270,30,1.7007510090109246,12.814710350262976,3.2201987230017326,77.22474096416774,flood,HIST_042162,1974-07-22
Cass ND,USGS_05053000,7.774947870137413,27.35600242447762,84.2,95.3,34.00322903983024,38.10681362092852,310,35,2.1232171056704914,13.593258924062901,28.458240723679445,82.23691673081042,flood,HIST_042163,1999-05-07
Walsh ND,USGS_05079000,13.089744931905733,33.499782999331245,48.0,43.4,18.878539384568505,19.443715668346815,290,55,3.2649945490547942,1.7293893444846569,51.303954088731714,37.33453032750411,no_flood,HIST_042164,1989-01-07
Cass ND,USGS_05092000,5.337476494699535,8.239413664447557,90.5,86.6,22.289104965359897,25.65131171799287,280,35,2.8441759206986834,1.0275984070290436,49.83618001747444,18.145243074968825,no_flood,HIST_042165,1976-05-01
Polk MN,USGS_05079000,4.3673421986481245,15.77455079506914,71.8,73.2,28.744294474018922,29.84048115587786,260,55,3.1894229695578136,4.956963418045261,4.767236564232771,39.163350656580874,flood,HIST_042166,2011-03-04
Traill ND,USGS_05085000,8.688495070686361,31.773138070593916,53.2,44.4,20.95405790656178,21.618902896020114,300,25,1.874001905585475,4.048026779754819,38.1399074244244,70.10342707222856,no_flood,HIST_042167,2000-07-01
Polk MN,USGS_05054000,11.02427882646224,35.05717207208492,42.5,90.8,31.8170771123892,32.9626581319713,270,45,2.704546553765477,4.09915585227179,59.48879668024216,99.8382866124941,flood,HIST_042168,2003-10-12
Traill ND,USGS_05092000,3.858110725592636,10.271044391743866,43.0,32.3,26.952534435780894,29.491931051577243,275,35,2.104318919616058,8.139080523929913,16.443467172193685,96.84679899204355,no_flood,HIST_042169,1983-01-11
Clay MN,USGS_05059000,11.026695442443973,28.127896591311686,36.9,43.6,24.384162030775162,28.279184071065643,280,30,3.525043973323226,7.552643657509432,24.259577352861385,46.01451934750982,no_flood,HIST_042170,2011-06-26
Traill ND,USGS_05054000,15.184224993842582,48.14888299472608,54.2,28.9,30.330933932801752,32.87965517012557,275,55,2.4642194664739887,10.109353641318574,28.037326712695407,38.08470647064227,flood,HIST_042171,1993-12-16
Cass ND,USGS_05053000,21.877463063928783,56.24795410352336,42.4,30.2,39.86533397786641,42.813616405526545,270,35,1.845659775096944,6.377196476640775,9.440896514333003,63.50522641518084,flood,HIST_042172,2015-03-03
Cass ND,USGS_05079000,6.08586649272554,15.0584227672506,52.4,83.2,9.193122250884997,9.25571190598034,280,25,1.7284997483148339,5.358288302927076,48.7790263047463,31.047088413951982,no_flood,HIST_042173,2012-07-16
Traill ND,USGS_05054000,6.350219947252125,10.832443060828833,43.2,34.7,31.500064028241173,31.545282862051856,275,25,2.4220627165332744,11.364355224802319,56.62041865071823,31.20184358314384,flood,HIST_042174,2017-07-23
Clay MN,USGS_05087500,6.450914053089264,26.28182332765272,93.9,95.8,23.27611632837281,26.9159953858904,260,35,2.240888565750713,7.568617461591756,16.01500755144494,72.31256557618872,no_flood,HIST_042175,1975-03-10
Polk MN,USGS_05054000,8.187809707309114,18.301442083836466,36.3,88.3,19.021850541293478,19.341314749185962,260,35,3.7189295293257896,7.698021209798829,22.7507434100052,26.666633994727086,no_flood,HIST_042176,1995-05-23
Grand Forks ND,USGS_05092000,21.771083511515506,64.16194924595385,61.9,42.8,18.87009772419802,19.730169981701533,275,60,3.7515718166474725,8.209762565075579,32.99329358570537,41.06536591170377,flood,HIST_042177,1992-12-22
Walsh ND,USGS_05092000,12.637034854568784,41.9227884848732,40.8,39.8,24.564152888824587,24.949448676166686,270,45,2.1553326894413,5.266674743240199,57.92938756288445,54.71937417445097,no_flood,HIST_042178,2018-02-12
Walsh ND,USGS_05085000,15.255023384227714,41.29950019160162,61.0,27.9,26.557809706200125,27.55477910805759,275,95,3.3209111877372264,3.7725829751773374,17.268654354153686,27.867604936376157,no_flood,HIST_042179,2022-12-07
Traill ND,USGS_05079000,16.29221984942755,51.128454289906834,48.0,42.1,26.770062457231788,27.208205916175988,300,45,1.6814992948794127,6.937142688955524,12.909477066444918,96.96356404971088,flood,HIST_042180,1995-05-10
Norman MN,USGS_05059000,30.796180469481513,91.16123190555236,85.7,50.7,34.71290260013153,38.12818587136547,300,25,1.8416350631877982,2.1422349014404642,2.417982134568213,21.217961034328603,flood,HIST_042181,1972-09-14
Cass ND,USGS_05054000,37.792336638894575,117.55798150369382,67.1,84.8,29.790780735491566,30.615285524018407,310,45,3.4940780436595267,7.629457211471506,20.126032431982996,38.97486759482851,flood,HIST_042182,2011-04-01
Polk MN,USGS_05092000,20.890710598665645,57.4915825385752,48.9,43.2,28.987956941561766,30.02803905870893,260,95,3.2603080336399004,7.8024134802362894,57.85340586706633,55.36672100217061,flood,HIST_042183,1973-03-15
Polk MN,USGS_05092000,3.8426355547626896,14.992338097067663,67.1,58.5,29.53647561108774,31.2474536101546,280,55,3.929464372387595,3.8504431937703063,16.33156005925281,45.49544809219306,flood,HIST_042184,1989-10-23
Cass ND,USGS_05092000,14.549944872993585,53.23020188085086,65.3,51.0,35.07982901523667,35.61802696175238,300,60,1.5603353828853703,10.309632472751307,31.5704892770777,52.273844909860856,flood,HIST_042185,1987-11-24
Cass ND,USGS_05054000,16.184056414976645,48.65775522397429,76.5,34.5,22.53119961595205,25.83426763633757,275,35,1.9699927042510392,21.359684124025975,33.975630882436604,38.890176206804604,flood,HIST_042186,1996-09-22
Polk MN,USGS_05092000,28.8548265271722,86.57162063075536,59.4,89.5,16.49481425666024,17.995491465741722,260,25,1.8320560903278982,9.07454790161458,18.498157707122648,61.66627953261294,flood,HIST_042187,1985-04-21
Walsh ND,USGS_05087500,8.083490284258339,24.896621703507336,68.4,36.1,29.160705778971995,31.969611363321086,300,30,2.75057992935259,5.9445122265423915,55.96834850058899,66.26979233481543,flood,HIST_042188,1986-12-21
Polk MN,USGS_05053000,16.56852821838466,53.63292257813311,57.4,45.2,34.30894395277118,34.66720643061582,260,35,2.3722719899765403,6.795358886590363,41.828416600547484,25.684255354573928,flood,HIST_042189,1989-04-17
Polk MN,USGS_05092000,13.186604438583009,40.48540176454702,47.7,26.4,48.82798009258468,52.94185948611855,270,45,2.9623092648184794,2.2116368761321676,35.04461375300688,30.03782649311194,flood,HIST_042190,2011-12-09
Polk MN,USGS_05053000,11.825069267723219,21.6876257902959,86.1,43.4,15.963631320699559,18.296131599849943,300,55,3.6951502159761045,3.2889959622356937,43.785215327981525,95.4377309450633,no_flood,HIST_042191,1981-02-13
Norman MN,USGS_05092000,1.5531546692160796,15.812311111784782,71.6,46.9,24.73673237913252,28.52825482718172,270,55,1.883387161750555,6.357558324331935,41.7505874045969,25.873896436107174,no_flood,HIST_042192,1997-11-27
Polk MN,USGS_05092000,6.283075150703354,26.254850077323614,55.2,97.2,14.96777644662334,17.043631582824048,310,95,2.5698851508614933,8.95991474687471,21.652406506302672,68.8522599723183,no_flood,HIST_042193,1974-09-07
Polk MN,USGS_05082500,20.378999767603382,46.69763868749754,67.9,75.8,20.882484205975626,24.38562244104419,275,60,2.0629830180538384,5.274458994616479,13.697413086002822,77.43380505779253,flood,HIST_042194,1993-01-08
Norman MN,USGS_05054000,0.0,3.588553746156035,90.1,97.5,21.562322823274414,22.34609721182349,290,45,1.9334288797543384,8.510484335524447,43.29034376262458,28.143474543067825,no_flood,HIST_042195,2008-04-07
Cass ND,USGS_05053000,7.172745841230938,18.852294823679284,36.3,90.0,25.950534333656528,27.60080927625913,290,25,1.715247848947748,2.1927632571880316,19.688422432799186,51.91140626743103,no_flood,HIST_042196,2010-07-25
Grand Forks ND,USGS_05092000,19.157257444366646,56.775797624117104,58.9,48.4,24.106668308225302,29.008038669209046,270,95,3.7322104421177307,7.4251900992231015,46.73659800404521,88.8763100128916,flood,HIST_042197,1989-05-19
Norman MN,USGS_05059000,9.078934091845225,18.439183682717115,70.0,70.2,15.769945963302868,19.568487903580724,300,35,1.7537554323247784,5.056335422884467,46.50066747490832,74.9502932054334,no_flood,HIST_042198,1990-03-12
Walsh ND,USGS_05054000,12.489562332882597,35.53657202857483,90.0,82.5,16.82786430807662,21.498246245901463,300,30,3.5725849162941277,11.170256740619298,49.05548567653361,92.76662888701132,no_flood,HIST_042199,1980-11-05
Norman MN,USGS_05085000,6.026465407812337,25.76733460496123,85.7,39.4,32.00689889038981,35.34365461989576,300,45,3.0072878688766274,9.598616861736817,37.9882657971285,66.29350412374257,flood,HIST_042200,1998-04-27
Norman MN,USGS_05059000,12.097206311819033,31.683658511858138,62.9,78.4,14.21141602635328,15.321516798568696,270,95,1.832959406987534,5.108599069250703,15.0684341722496,53.28258404831322,no_flood,HIST_042201,2018-05-03
Grand Forks ND,USGS_05053000,7.441744914584575,30.705394929916917,72.4,73.3,25.07839450338346,26.999610843642586,310,35,1.8179591157157033,3.8547142497949767,56.06836371154492,54.3255277210281,no_flood,HIST_042202,1986-04-21
Polk MN,USGS_05087500,5.274615213842743,21.712124323480307,45.8,36.7,23.445072908139885,27.07810971944978,260,25,1.7249873511199478,0.4517404243610544,47.75546605189678,69.94019525596862,no_flood,HIST_042203,1972-01-28
Clay MN,USGS_05053000,6.634058160733229,16.25113167072258,79.6,49.6,36.91298254410629,39.12246724310652,280,30,1.737702011837178,2.4212283570273976,10.623080950746642,95.23126155540282,flood,HIST_042204,1983-07-27
Polk MN,USGS_05087500,3.2710677489601707,10.852448055912912,92.0,70.1,23.870793607990972,27.352267011053165,280,45,3.782279676660993,4.80261178104949,31.737833607837214,19.621333601847404,no_flood,HIST_042205,1972-03-27
Walsh ND,USGS_05053000,4.7411909250401205,12.374093231976325,47.0,93.4,18.510248012235465,19.256005116208133,300,25,3.2905605818841814,11.65234859653778,13.34938477447645,84.40323685810564,no_flood,HIST_042206,1982-12-10
Clay MN,USGS_05079000,21.95840300066839,57.10827288177954,90.6,84.8,28.247868496015716,29.238485313803015,280,30,3.663769674638664,6.369012066827515,4.297694799487044,15.127473227319125,flood,HIST_042207,1980-12-09
Norman MN,USGS_05054000,18.95292041254535,42.42425875748698,36.3,44.9,13.662822642898591,18.35155080698249,260,45,1.5854813681024784,11.462581899574081,28.2175451848008,51.66696532887265,no_flood,HIST_042208,1989-02-26
Polk MN,USGS_05059000,27.8854291756432,72.41650680936498,35.4,95.3,34.563665423508205,35.779620459063324,275,55,3.2101615957215563,14.138076592999118,31.448961024484465,47.16354177858951,flood,HIST_042209,2020-11-27
Traill ND,USGS_05053000,13.300255517846725,34.87645448018359,52.1,87.7,26.055430937789616,30.117359494406077,310,25,2.5725547976926695,9.813905842918505,29.143229232727336,84.90905310784015,no_flood,HIST_042210,2015-04-10
Polk MN,USGS_05054000,7.8523483923022654,30.814495635066052,90.0,96.9,31.971655678687675,33.84164546826615,275,30,3.996154320827545,5.641791234802734,48.72089911722174,69.86784644935355,flood,HIST_042211,1984-07-21
Grand Forks ND,USGS_05079000,11.542600274570106,32.585322757865434,59.5,87.8,24.556654203645806,27.82439449815262,280,30,2.9671412350212054,2.8670625303332256,57.75271999244721,87.20050378376527,no_flood,HIST_042212,2000-06-04
Grand Forks ND,USGS_05082500,14.213477918635594,39.13102265648082,79.0,78.6,30.515201443481406,34.016304524494906,270,30,3.2723417663904906,23.023676177407015,53.41135683893278,51.850139506582025,flood,HIST_042213,1988-07-03
Grand Forks ND,USGS_05079000,9.068434391361292,34.7769711714833,46.1,71.5,15.723816101807435,16.45180607893452,275,45,3.0199817598367864,0.4141665600563182,35.06486487753226,81.99064498676363,no_flood,HIST_042214,1992-12-11
Clay MN,USGS_05059000,22.532406158164267,75.44093946681487,49.1,57.4,18.616836688371333,21.103352546710614,260,45,2.046970211047266,6.435052791465203,6.599060825386733,83.38791995635684,flood,HIST_042215,1988-01-01
Cass ND,USGS_05082500,16.385166966109985,51.73699559921979,82.5,52.4,8.833782961811457,10.173435035764708,270,95,3.301572150683209,15.544442540541409,54.4817637548053,81.54935128099002,flood,HIST_042216,2009-10-09
Cass ND,USGS_05054000,3.4162157185206103,21.21186935874828,64.9,93.5,13.084406638445891,16.618855786339395,275,55,1.5387033201533775,4.76528035557579,16.640486277632625,99.85604934826705,no_flood,HIST_042217,2021-04-26
Grand Forks ND,USGS_05053000,20.853337676758617,58.622736455471724,43.6,33.5,21.157520948625592,21.37067506513877,275,95,2.607724959481519,18.310750352151988,31.28452764614101,43.04912165533972,flood,HIST_042218,1999-07-04
