date,latitude,longitude,rainfall_mm,station_id,station_name,water_level_m,river_level_24h_ago,river_level_48h_ago,river_rise_rate,elevation,population_density,ndwi,soil_saturation,flooded,rainfall_48h,rainfall_72h,days_since_last_rain,flood_risk_score
2019-09-02,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.64,47.35,47.86,0.006125,128.0,929.7,0.845,0.715,1,0.0,1.43,2.0,0.6668
2019-09-03,26.75,86.5,1.862380027770996,STN_KOS_01,Kosi Barrage Birpur,48.56,47.64,47.35,0.019312,128.0,929.7,0.732,0.359,1,1.86,1.86,0.0,0.8428
2019-09-04,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.22,48.56,47.64,-0.007002,128.0,929.7,0.758,0.509,1,1.86,1.86,1.0,0.8349
2019-09-05,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.04,48.22,48.56,-0.003733,128.0,929.7,0.766,0.662,1,0.0,1.86,2.0,0.8359
2019-09-06,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.13,48.04,48.22,0.001873,128.0,929.7,0.253,0.529,0,0.0,0.0,3.0,0.0935
2019-09-07,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.98,48.13,48.04,-0.003117,128.0,929.7,0.568,0.3,0,0.0,0.0,4.0,0.092
2019-09-08,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.41,47.98,48.13,-0.01188,128.0,929.7,0.417,0.769,0,0.0,0.0,5.0,0.0894
2019-09-09,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.49,47.41,47.98,0.001687,128.0,929.7,0.635,0.508,0,0.0,0.0,6.0,0.0935
2019-09-10,26.75,86.5,10.077396392822266,STN_KOS_01,Kosi Barrage Birpur,47.11,47.49,47.41,-0.008002,128.0,929.7,0.202,0.877,0,10.08,10.08,0.0,4.1226
2019-09-11,26.75,86.5,6.425629138946533,STN_KOS_01,Kosi Barrage Birpur,47.35,47.11,47.49,0.005094,128.0,929.7,0.26,0.958,0,16.5,16.5,0.0,6.6945
2019-09-12,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.03,47.35,47.11,-0.006758,128.0,929.7,0.221,0.795,0,6.43,16.5,1.0,6.6909
2019-09-13,26.75,86.5,37.16816329956055,STN_KOS_01,Kosi Barrage Birpur,47.7,47.03,47.35,0.014246,128.0,929.7,0.766,0.332,1,37.17,43.59,0.0,17.5332
2019-09-14,26.75,86.5,9.327788352966309,STN_KOS_01,Kosi Barrage Birpur,47.44,47.7,47.03,-0.005451,128.0,929.7,0.633,0.434,0,46.5,46.5,0.0,18.6913
2019-09-15,26.75,86.5,3.809330463409424,STN_KOS_01,Kosi Barrage Birpur,47.36,47.44,47.7,-0.001686,128.0,929.7,0.545,0.551,0,13.14,50.31,0.0,20.2165
2019-09-16,26.75,86.5,14.696378707885742,STN_KOS_01,Kosi Barrage Birpur,47.74,47.36,47.44,0.008024,128.0,929.7,0.165,0.639,0,18.51,27.83,0.0,11.2274
2019-09-17,26.75,86.5,23.81262588500977,STN_KOS_01,Kosi Barrage Birpur,47.29,47.74,47.36,-0.009426,128.0,929.7,0.501,0.597,0,38.51,42.32,0.0,17.0181
2019-09-18,26.75,86.5,140.44357299804688,STN_KOS_01,Kosi Barrage Birpur,47.44,47.29,47.74,0.003172,128.0,929.7,0.408,0.759,1,164.26,178.95,0.0,71.6739
2019-09-19,26.75,86.5,11.228541374206545,STN_KOS_01,Kosi Barrage Birpur,48.01,47.44,47.29,0.012015,128.0,929.7,0.278,0.529,0,151.67,175.48,0.0,70.2886
2019-09-20,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.42,48.01,47.44,-0.012289,128.0,929.7,0.211,0.338,0,11.23,151.67,1.0,60.7573
2019-09-21,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.54,47.42,48.01,0.002531,128.0,929.7,0.158,0.527,0,0.0,11.23,2.0,4.5857
2019-09-22,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.69,47.54,47.42,0.003155,128.0,929.7,0.471,0.511,0,0.0,0.0,3.0,0.0939
2019-09-23,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.06,47.69,47.54,0.007758,128.0,929.7,0.679,0.336,1,0.0,0.0,4.0,0.0953
2019-09-24,26.75,86.5,2.6286206245422363,STN_KOS_01,Kosi Barrage Birpur,47.61,48.06,47.69,-0.009363,128.0,929.7,0.325,0.549,0,2.63,2.63,0.0,1.1422
2019-09-25,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.13,47.61,48.06,-0.010082,128.0,929.7,0.839,0.57,1,2.63,2.63,1.0,1.1419
2019-09-26,26.75,86.5,25.802921295166016,STN_KOS_01,Kosi Barrage Birpur,47.39,47.13,47.61,0.005517,128.0,929.7,0.299,0.488,0,25.8,28.43,0.0,11.4666
2019-09-27,26.75,86.5,2.812451124191284,STN_KOS_01,Kosi Barrage Birpur,47.56,47.39,47.13,0.003587,128.0,929.7,0.698,0.446,1,28.62,28.62,0.0,11.542
2019-09-28,26.75,86.5,22.360031127929688,STN_KOS_01,Kosi Barrage Birpur,47.71,47.56,47.39,0.003154,128.0,929.7,0.623,0.547,0,25.17,50.98,0.0,20.4859
2019-09-29,26.75,86.5,64.62113952636719,STN_KOS_01,Kosi Barrage Birpur,47.9,47.71,47.56,0.003982,128.0,929.7,0.191,0.413,1,86.98,89.79,0.0,36.0102
2019-09-30,26.75,86.5,95.64086151123048,STN_KOS_01,Kosi Barrage Birpur,47.68,47.9,47.71,-0.004593,128.0,929.7,0.677,0.31,1,160.26,182.62,0.0,73.1396
2019-10-01,26.75,86.5,3.1439661979675293,STN_KOS_01,Kosi Barrage Birpur,47.82,47.68,47.9,0.002936,128.0,929.7,0.233,0.916,0,98.78,163.41,0.0,65.4579
2019-10-02,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.99,47.82,47.68,0.003555,128.0,929.7,0.626,0.554,0,3.14,98.78,1.0,39.606
2019-10-03,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,47.75,47.99,47.82,-0.005001,128.0,929.7,0.839,0.377,1,0.0,3.14,2.0,1.3475
2019-10-04,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.55,47.75,47.99,0.016754,128.0,929.7,0.807,0.562,1,0.0,0.0,3.0,0.098
2019-10-05,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.79,48.55,47.75,0.004943,128.0,929.7,0.168,0.31,0,0.0,0.0,4.0,0.0945
2019-10-06,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.36,48.79,48.55,-0.008813,128.0,929.7,0.524,0.743,0,0.0,0.0,5.0,0.0903
2019-10-07,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.67,48.36,48.79,0.00641,128.0,929.7,0.517,0.958,0,0.0,0.0,6.0,0.0949
2019-10-08,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.33,48.67,48.36,-0.006986,128.0,929.7,0.402,0.392,0,0.0,0.0,7.0,0.0909
2019-10-09,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.7,48.33,48.67,0.007656,128.0,929.7,0.395,0.305,0,0.0,0.0,8.0,0.0953
2019-10-10,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,49.21,48.7,48.33,0.010472,128.0,929.7,0.314,0.329,0,0.0,0.0,9.0,0.0961
2019-10-11,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,48.93,49.21,48.7,-0.00569,128.0,929.7,0.62,0.956,0,0.0,0.0,10.0,0.0913
2019-10-12,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,49.37,48.93,49.21,0.008992,128.0,929.7,0.137,0.592,0,0.0,0.0,11.0,0.0957
2019-10-13,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,49.58,49.37,48.93,0.004254,128.0,929.7,0.32,0.542,0,0.0,0.0,12.0,0.0942
2019-10-14,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,49.96,49.58,49.37,0.007664,128.0,929.7,0.608,0.834,0,0.0,0.0,13.0,0.0953
2019-10-15,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.77,49.96,49.58,0.016213,128.0,929.7,0.421,0.649,0,0.0,0.0,14.0,0.0978
2019-10-16,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.72,50.77,49.96,-0.000985,128.0,929.7,0.467,0.528,0,0.0,0.0,15.0,0.0927
2019-10-17,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.47,50.72,50.77,-0.004929,128.0,929.7,0.225,0.762,0,0.0,0.0,16.0,0.0915
2019-10-18,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.17,50.47,50.72,-0.005944,128.0,929.7,0.677,0.387,1,0.0,0.0,17.0,0.0912
2019-10-19,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,49.89,50.17,50.47,-0.005581,128.0,929.7,0.599,0.57,0,0.0,0.0,18.0,0.0913
2019-10-20,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,49.91,49.89,50.17,0.000401,128.0,929.7,0.328,0.56,0,0.0,0.0,19.0,0.0931
2019-10-21,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.1,49.91,49.89,0.003807,128.0,929.7,0.56,0.401,0,0.0,0.0,20.0,0.0941
2019-10-22,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.26,50.1,49.91,0.003194,128.0,929.7,0.294,0.363,0,0.0,0.0,21.0,0.0939
2019-10-23,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.64,50.26,50.1,0.007561,128.0,929.7,0.449,0.339,0,0.0,0.0,22.0,0.0952
2019-10-24,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,50.69,50.64,50.26,0.000987,128.0,929.7,0.38,0.932,0,0.0,0.0,23.0,0.0933
2019-10-25,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,51.32,50.69,50.64,0.012428,128.0,929.7,0.568,0.902,0,0.0,0.0,24.0,0.0967
2019-10-26,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,51.27,51.32,50.69,-0.000974,128.0,929.7,0.373,0.513,0,0.0,0.0,25.0,0.0927
2019-10-27,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,52.41,51.27,51.32,0.022235,128.0,929.7,0.639,0.822,0,0.0,0.0,26.0,0.0996
2019-10-28,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,52.71,52.41,51.27,0.005724,128.0,929.7,0.126,0.622,0,0.0,0.0,27.0,0.0947
2019-10-29,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,52.41,52.71,52.41,-0.005692,128.0,929.7,0.774,0.374,1,0.0,0.0,28.0,0.0913
2019-10-30,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,52.03,52.41,52.71,-0.007251,128.0,929.7,0.343,0.344,0,0.0,0.0,29.0,0.0908
2019-10-31,26.75,86.5,0.0,STN_KOS_01,Kosi Barrage Birpur,52.28,52.03,52.41,0.004805,128.0,929.7,0.595,0.64,0,0.0,0.0,30.0,0.0944
2019-05-01,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.25,50.72,50.72,0.002957,176.0,870.8,0.221,0.337,0,0.0,0.0,1.0,0.088
2019-05-02,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.24,45.25,50.72,-0.000221,176.0,870.8,0.845,0.831,1,0.0,0.0,2.0,0.087
2019-05-03,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.55,45.24,45.25,0.006852,176.0,870.8,0.78,0.937,1,0.0,0.0,3.0,0.0891
2019-05-04,26.75,86.75,12.850421905517578,STN_KOS_01,Kosi Barrage Birpur,46.21,45.55,45.24,0.01449,176.0,870.8,0.323,0.552,0,12.85,12.85,0.0,5.2314
2019-05-05,26.75,86.75,4.568359375,STN_KOS_01,Kosi Barrage Birpur,46.17,46.21,45.55,-0.000866,176.0,870.8,0.7,0.309,1,17.42,17.42,0.0,7.0548
2019-05-06,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,46.12,46.17,46.21,-0.001083,176.0,870.8,0.172,0.867,0,4.57,17.42,1.0,7.0548
2019-05-07,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,46.81,46.12,46.17,0.014961,176.0,870.8,0.379,0.802,0,0.0,4.57,2.0,1.9196
2019-05-08,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,47.16,46.81,46.12,0.007477,176.0,870.8,0.77,0.86,1,0.0,0.0,3.0,0.0893
2019-05-09,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,47.03,47.16,46.81,-0.002757,176.0,870.8,0.378,0.701,0,0.0,0.0,4.0,0.0863
2019-05-10,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,47.29,47.03,47.16,0.005528,176.0,870.8,0.593,0.71,0,0.0,0.0,5.0,0.0887
2019-05-11,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,47.16,47.29,47.03,-0.002749,176.0,870.8,0.159,0.642,0,0.0,0.0,6.0,0.0863
2019-05-12,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,47.02,47.16,47.29,-0.002969,176.0,870.8,0.728,0.694,1,0.0,0.0,7.0,0.0862
2019-05-13,26.75,86.75,9.792903900146484,STN_KOS_01,Kosi Barrage Birpur,47.17,47.02,47.16,0.00319,176.0,870.8,0.466,0.5,0,9.79,9.79,0.0,4.004
2019-05-14,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,46.45,47.17,47.02,-0.015264,176.0,870.8,0.782,0.931,1,9.79,9.79,1.0,3.9985
2019-05-15,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.81,46.45,47.17,-0.013778,176.0,870.8,0.605,0.744,0,0.0,9.79,2.0,3.9989
2019-05-16,26.75,86.75,14.369935035705566,STN_KOS_01,Kosi Barrage Birpur,45.64,45.81,46.45,-0.003711,176.0,870.8,0.214,0.857,0,14.37,14.37,0.0,5.834
2019-05-17,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.28,45.64,45.81,-0.007888,176.0,870.8,0.475,0.884,0,14.37,14.37,1.0,5.8327
2019-05-18,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.46,45.28,45.64,0.003975,176.0,870.8,0.132,0.591,0,0.0,14.37,2.0,5.8363
2019-05-19,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.14,45.46,45.28,-0.007039,176.0,870.8,0.442,0.863,0,0.0,0.0,3.0,0.085
2019-05-20,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.63,45.14,45.46,-0.011298,176.0,870.8,0.748,0.882,1,0.0,0.0,4.0,0.0837
2019-05-21,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.27,44.63,45.14,0.01434,176.0,870.8,0.71,0.364,1,0.0,0.0,5.0,0.0914
2019-05-22,26.75,86.75,5.285735607147217,STN_KOS_01,Kosi Barrage Birpur,45.23,45.27,44.63,-0.000884,176.0,870.8,0.649,0.349,0,5.29,5.29,0.0,2.2028
2019-05-23,26.75,86.75,19.968454360961918,STN_KOS_01,Kosi Barrage Birpur,45.3,45.23,45.27,0.001548,176.0,870.8,0.402,0.596,0,25.25,25.25,0.0,10.1875
2019-05-24,26.75,86.75,7.070405960083008,STN_KOS_01,Kosi Barrage Birpur,44.78,45.3,45.23,-0.011479,176.0,870.8,0.462,0.675,0,27.04,32.32,0.0,13.0116
2019-05-25,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.61,44.78,45.3,-0.003796,176.0,870.8,0.101,0.894,0,7.07,27.04,1.0,10.9019
2019-05-26,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.71,44.61,44.78,0.002242,176.0,870.8,0.838,0.59,1,0.0,7.07,2.0,2.9158
2019-05-27,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.3,44.71,44.61,-0.00917,176.0,870.8,0.197,0.366,0,0.0,0.0,3.0,0.0843
2019-05-28,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.5,44.3,44.71,0.004515,176.0,870.8,0.66,0.67,1,0.0,0.0,4.0,0.0884
2019-05-29,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.31,44.5,44.3,-0.00427,176.0,870.8,0.724,0.904,1,0.0,0.0,5.0,0.0858
2019-05-30,26.75,86.75,0.2193315327167511,STN_KOS_01,Kosi Barrage Birpur,44.24,44.31,44.5,-0.00158,176.0,870.8,0.497,0.85,0,0.22,0.22,0.0,0.1746
2019-05-31,26.75,86.75,19.50140190124512,STN_KOS_01,Kosi Barrage Birpur,44.05,44.24,44.31,-0.004295,176.0,870.8,0.819,0.356,1,19.72,19.72,0.0,7.9738
2019-06-01,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.84,44.05,44.24,0.017934,176.0,870.8,0.519,0.431,0,19.5,19.72,1.0,7.9805
2019-06-02,26.75,86.75,72.8812484741211,STN_KOS_01,Kosi Barrage Birpur,44.89,44.84,44.05,0.001115,176.0,870.8,0.392,0.523,1,72.88,92.38,0.0,37.0394
2019-06-03,26.75,86.75,0.6559638977050781,STN_KOS_01,Kosi Barrage Birpur,44.51,44.89,44.84,-0.008465,176.0,870.8,0.806,0.507,1,73.54,73.54,0.0,29.5005
2019-06-04,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.89,44.51,44.89,0.008537,176.0,870.8,0.774,0.38,1,0.66,73.54,1.0,29.5056
2019-06-05,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.45,44.89,44.51,-0.009802,176.0,870.8,0.844,0.387,1,0.0,0.66,2.0,0.3481
2019-06-06,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.59,44.45,44.89,0.00315,176.0,870.8,0.104,0.584,0,0.0,0.0,3.0,0.088
2019-06-07,26.75,86.75,1.2063233852386477,STN_KOS_01,Kosi Barrage Birpur,43.85,44.59,44.45,-0.016596,176.0,870.8,0.848,0.699,1,1.21,1.21,0.0,0.5661
2019-06-08,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.37,43.85,44.59,-0.010946,176.0,870.8,0.832,0.767,1,1.21,1.21,1.0,0.5678
2019-06-09,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.5,43.37,43.85,0.002997,176.0,870.8,0.14,0.547,0,0.0,1.21,2.0,0.572
2019-06-10,26.75,86.75,1.463642954826355,STN_KOS_01,Kosi Barrage Birpur,43.85,43.5,43.37,0.008046,176.0,870.8,0.378,0.783,0,1.46,1.46,0.0,0.6735
2019-06-11,26.75,86.75,66.91658020019531,STN_KOS_01,Kosi Barrage Birpur,43.97,43.85,43.5,0.002737,176.0,870.8,0.29,0.928,1,68.38,68.38,0.0,27.4399
2019-06-12,26.75,86.75,0.4336294531822204,STN_KOS_01,Kosi Barrage Birpur,43.97,43.97,43.85,0.0,176.0,870.8,0.616,0.822,0,67.35,68.81,0.0,27.6111
2019-06-13,26.75,86.75,0.2724721729755401,STN_KOS_01,Kosi Barrage Birpur,43.9,43.97,43.97,-0.001592,176.0,870.8,0.197,0.716,0,0.71,67.62,0.0,27.1346
2019-06-14,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.36,43.9,43.97,-0.012301,176.0,870.8,0.576,0.542,0,0.27,0.71,1.0,0.3674
2019-06-15,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.12,43.36,43.9,-0.005535,176.0,870.8,0.148,0.93,0,0.0,0.27,2.0,0.1934
2019-06-16,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,42.99,43.12,43.36,-0.003015,176.0,870.8,0.213,0.349,0,0.0,0.0,3.0,0.0862
2019-06-17,26.75,86.75,3.316601037979126,STN_KOS_01,Kosi Barrage Birpur,43.46,42.99,43.12,0.010933,176.0,870.8,0.174,0.674,0,3.32,3.32,0.0,1.4184
2019-06-18,26.75,86.75,27.890981674194336,STN_KOS_01,Kosi Barrage Birpur,43.65,43.46,42.99,0.004372,176.0,870.8,0.506,0.641,0,31.21,31.21,0.0,12.5724
2019-06-19,26.75,86.75,1.3657453060150146,STN_KOS_01,Kosi Barrage Birpur,42.99,43.65,43.46,-0.01512,176.0,870.8,0.604,0.546,0,29.26,32.57,0.0,13.1105
2019-06-20,26.75,86.75,15.123098373413086,STN_KOS_01,Kosi Barrage Birpur,43.17,42.99,43.65,0.004187,176.0,870.8,0.839,0.921,1,16.49,44.38,0.0,17.8403
2019-06-21,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.07,43.17,42.99,-0.002316,176.0,870.8,0.647,0.929,0,15.12,16.49,1.0,6.6824
2019-06-22,26.75,86.75,6.294008731842041,STN_KOS_01,Kosi Barrage Birpur,42.85,43.07,43.17,-0.005108,176.0,870.8,0.68,0.584,1,6.29,21.42,0.0,8.6535
2019-06-23,26.75,86.75,0.3814610242843628,STN_KOS_01,Kosi Barrage Birpur,43.14,42.85,43.07,0.006768,176.0,870.8,0.757,0.53,1,6.68,6.68,0.0,2.7611
2019-06-24,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.6,43.14,42.85,0.010663,176.0,870.8,0.203,0.56,0,0.38,6.68,1.0,2.7623
2019-06-25,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.02,43.6,43.14,0.009633,176.0,870.8,0.173,0.651,0,0.0,0.38,2.0,0.242
2019-06-26,26.75,86.75,0.4934959411621094,STN_KOS_01,Kosi Barrage Birpur,43.74,44.02,43.6,-0.006361,176.0,870.8,0.474,0.554,0,0.49,0.49,0.0,0.2812
2019-06-27,26.75,86.75,2.3323144912719727,STN_KOS_01,Kosi Barrage Birpur,43.67,43.74,44.02,-0.0016,176.0,870.8,0.148,0.532,0,2.83,2.83,0.0,1.2186
2019-06-28,26.75,86.75,11.349717140197754,STN_KOS_01,Kosi Barrage Birpur,43.85,43.67,43.74,0.004122,176.0,870.8,0.386,0.597,0,13.68,14.18,0.0,5.7603
2019-06-29,26.75,86.75,1.6974501609802246,STN_KOS_01,Kosi Barrage Birpur,44.29,43.85,43.67,0.010034,176.0,870.8,0.411,0.786,0,13.05,15.38,0.0,6.2421
2019-06-30,26.75,86.75,0.241264671087265,STN_KOS_01,Kosi Barrage Birpur,44.15,44.29,43.85,-0.003161,176.0,870.8,0.6,0.768,0,1.94,13.29,0.0,5.4021
2019-07-01,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,44.12,44.15,44.29,-0.00068,176.0,870.8,0.845,0.577,1,0.24,1.94,1.0,0.8629
2019-07-02,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.73,44.12,44.15,-0.00884,176.0,870.8,0.408,0.483,0,0.0,0.24,2.0,0.1804
2019-07-03,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.3,43.73,44.12,-0.009833,176.0,870.8,0.665,0.674,1,0.0,0.0,3.0,0.0841
2019-07-04,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,43.68,43.3,43.73,0.008776,176.0,870.8,0.528,0.571,0,0.0,0.0,4.0,0.0897
2019-07-05,26.75,86.75,2.435608148574829,STN_KOS_01,Kosi Barrage Birpur,44.27,43.68,43.3,0.013507,176.0,870.8,0.53,0.687,0,2.44,2.44,0.0,1.0671
2019-07-06,26.75,86.75,4.607312679290772,STN_KOS_01,Kosi Barrage Birpur,44.29,44.27,43.68,0.000452,176.0,870.8,0.376,0.314,0,7.04,7.04,0.0,2.9032
2019-07-07,26.75,86.75,13.494417190551758,STN_KOS_01,Kosi Barrage Birpur,44.74,44.29,44.27,0.01016,176.0,870.8,0.585,0.878,0,18.1,20.54,0.0,8.3061
2019-07-08,26.75,86.75,13.450294494628906,STN_KOS_01,Kosi Barrage Birpur,44.94,44.74,44.29,0.00447,176.0,870.8,0.569,0.496,0,26.94,31.55,0.0,12.7084
2019-07-09,26.75,86.75,14.161260604858398,STN_KOS_01,Kosi Barrage Birpur,44.73,44.94,44.74,-0.004673,176.0,870.8,0.119,0.582,0,27.61,41.11,0.0,16.5297
2019-07-10,26.75,86.75,77.3742446899414,STN_KOS_01,Kosi Barrage Birpur,44.92,44.73,44.94,0.004248,176.0,870.8,0.265,0.333,1,91.54,104.99,0.0,42.0844
2019-07-11,26.75,86.75,49.5532112121582,STN_KOS_01,Kosi Barrage Birpur,45.59,44.92,44.73,0.014915,176.0,870.8,0.652,0.694,1,126.93,141.09,0.0,56.5276
2019-07-12,26.75,86.75,106.57032012939452,STN_KOS_01,Kosi Barrage Birpur,45.62,45.59,44.92,0.000658,176.0,870.8,0.816,0.425,1,156.12,233.5,0.0,93.4873
2019-07-13,26.75,86.75,65.74092102050781,STN_KOS_01,Kosi Barrage Birpur,46.3,45.62,45.59,0.014906,176.0,870.8,0.137,0.611,1,172.31,221.86,0.0,88.8356
2019-07-14,26.75,86.75,83.12352752685547,STN_KOS_01,Kosi Barrage Birpur,45.3,46.3,45.62,-0.021598,176.0,870.8,0.416,0.887,1,148.86,255.43,0.0,102.2526
2019-07-15,26.75,86.75,73.22181701660156,STN_KOS_01,Kosi Barrage Birpur,45.68,45.3,46.3,0.008389,176.0,870.8,0.194,0.638,1,156.35,222.09,0.0,88.9256
2019-07-16,26.75,86.75,10.414385795593262,STN_KOS_01,Kosi Barrage Birpur,45.77,45.68,45.3,0.00197,176.0,870.8,0.831,0.529,1,83.64,166.76,0.0,66.7917
2019-07-17,26.75,86.75,3.1376662254333496,STN_KOS_01,Kosi Barrage Birpur,45.7,45.77,45.68,-0.001529,176.0,870.8,0.609,0.766,0,13.55,86.77,0.0,34.7946
2019-07-18,26.75,86.75,4.873347282409668,STN_KOS_01,Kosi Barrage Birpur,45.78,45.7,45.77,0.001751,176.0,870.8,0.296,0.529,0,8.01,18.43,0.0,7.4596
2019-07-19,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.04,45.78,45.7,-0.016164,176.0,870.8,0.471,0.965,0,4.87,8.01,1.0,3.2862
2019-07-20,26.75,86.75,6.865799427032471,STN_KOS_01,Kosi Barrage Birpur,45.0,45.04,45.78,-0.000888,176.0,870.8,0.636,0.657,0,6.87,11.74,0.0,4.7828
2019-07-21,26.75,86.75,0.5994387865066528,STN_KOS_01,Kosi Barrage Birpur,45.19,45.0,45.04,0.004222,176.0,870.8,0.276,0.973,0,7.47,7.47,0.0,3.0763
2019-07-22,26.75,86.75,0.0,STN_KOS_01,Kosi Barrage Birpur,45.83,45.19,45.0,0.014162,176.0,870.8,0.273,0.485,0,0.6,7.47,1.0,3.0793
2019-07-23,26.75,86.75,1.0492397546768188,STN_KOS_01,Kosi Barrage Birpur,45.68,45.83,45.19,-0.003273,176.0,870.8,0.227,0.866,0,1.05,1.65,0.0,0.7461
2019-07-24,26.75,86.75,1.492205262184143,STN_KOS_01,Kosi Barrage Birpur,45.4,45.68,45.83,-0.00613,176.0,870.8,0.828,0.743,1,2.54,2.54,0.0,1.1012
