latitude,longitude,population_density
25.9746,83.6515,807.9
25.9746,83.702,856.8
25.9746,83.7525,864.1
25.9746,83.803,986.5
25.9746,83.8535,980.0
25.9746,83.904,1043.5
25.9746,83.9545,1104.5
25.9746,84.0051,1162.6
25.9746,84.0556,1210.2
25.9746,84.1061,1334.7
25.9746,84.1566,1418.3
25.9746,84.2071,1419.6
25.9746,84.2576,1508.7
25.9746,84.3081,1559.4
25.9746,84.3586,1599.9
25.9746,84.4091,1583.4
25.9746,84.4596,1575.6
25.9746,84.5101,1563.3
25.9746,84.5606,1565.4
25.9746,84.6111,1531.9
25.9746,84.6616,1429.0
25.9746,84.7121,1384.7
25.9746,84.7626,1516.8
25.9746,84.8131,1608.2
25.9746,84.8636,1721.1
25.9746,84.9141,1796.7
25.9746,84.9646,1852.2
25.9746,85.0152,1936.8
25.9746,85.0657,2142.7
25.9746,85.1162,2321.9
25.9746,85.1667,2605.0
25.9746,85.2172,2876.9
25.9746,85.2677,3088.1
25.9746,85.3182,3353.6
25.9746,85.3687,3463.6
25.9746,85.4192,3481.7
25.9746,85.4697,3265.2
25.9746,85.5202,3057.6
25.9746,85.5707,2827.6
25.9746,85.6212,2545.7
25.9746,85.6717,2494.0
25.9746,85.7222,2725.2
25.9746,85.7727,2890.8
25.9746,85.8232,3104.9
25.9746,85.8737,3211.6
25.9746,85.9242,3202.7
25.9746,85.9747,3144.4
25.9746,86.0253,2957.0
25.9746,86.0758,2729.3
25.9746,86.1263,2503.1
25.9746,86.1768,2261.4
25.9746,86.2273,2091.3
25.9746,86.2778,2209.4
25.9746,86.3283,2456.1
25.9746,86.3788,2737.4
25.9746,86.4293,2982.9
25.9746,86.4798,3324.6
25.9746,86.5303,3543.3
25.9746,86.5808,3716.6
25.9746,86.6313,3691.8
25.9746,86.6818,3547.9
25.9746,86.7323,3257.6
25.9746,86.7828,2945.4
25.9746,86.8333,2659.4
25.9746,86.8838,2381.7
25.9746,86.9343,2175.1
25.9746,86.9848,1928.5
25.9746,87.0354,1733.8
25.9746,87.0859,1770.7
25.9746,87.1364,1993.8
25.9746,87.1869,2177.5
25.9746,87.2374,2347.8
25.9746,87.2879,2519.6
25.9746,87.3384,2772.9
25.9746,87.3889,2860.5
25.9746,87.4394,3008.3
25.9746,87.4899,3038.9
25.9746,87.5404,2920.2
25.9746,87.5909,2761.0
25.9746,87.6414,2615.5
25.9746,87.6919,2425.1
25.9746,87.7424,2203.8
25.9746,87.7929,2047.0
25.9746,87.8434,1797.2
25.9746,87.8939,1672.9
25.9746,87.9444,1545.7
25.9746,87.9949,1428.8
25.9746,88.0455,1260.3
25.9746,88.096,1209.6
25.9746,88.1465,1101.6
25.9746,88.197,1011.9
25.9746,88.2475,923.1
25.9746,88.298,922.7
25.9746,88.3485,814.5
25.9746,88.399,781.9
25.9746,88.4495,741.2
25.9746,88.5,753.7
26.0254,83.5,744.5
26.0254,83.5505,786.3
26.0254,83.601,778.6
26.0254,83.6515,848.9
26.0254,83.702,889.6
26.0254,83.7525,960.5
26.0254,83.803,1021.5
26.0254,83.8535,1010.6
26.0254,83.904,1129.3
26.0254,83.9545,1150.3
26.0254,84.0051,1265.0
26.0254,84.0556,1322.3
26.0254,84.1061,1403.5
26.0254,84.1566,1485.9
26.0254,84.2071,1582.3
26.0254,84.2576,1626.8
26.0254,84.3081,1714.8
26.0254,84.3586,1729.4
26.0254,84.4091,1725.1
26.0254,84.4596,1784.6
26.0254,84.5101,1726.7
26.0254,84.5606,1701.4
26.0254,84.6111,1668.6
26.0254,84.6616,1575.1
26.0254,84.7121,1479.4
26.0254,84.7626,1426.6
26.0254,84.8131,1501.6
26.0254,84.8636,1558.1
26.0254,84.9141,1638.8
26.0254,84.9646,1806.3
26.0254,85.0152,1967.0
26.0254,85.0657,2207.4
26.0254,85.1162,2486.7
26.0254,85.1667,2718.5
26.0254,85.2172,3045.2
26.0254,85.2677,3375.1
26.0254,85.3182,3699.8
26.0254,85.3687,3949.7
26.0254,85.4192,3856.9
26.0254,85.4697,3661.9
26.0254,85.5202,3315.7
26.0254,85.5707,3050.3
26.0254,85.6212,2673.2
26.0254,85.6717,2632.8
26.0254,85.7222,2939.2
26.0254,85.7727,3221.7
26.0254,85.8232,3456.2
26.0254,85.8737,3615.5
26.0254,85.9242,3623.2
26.0254,85.9747,3452.4
26.0254,86.0253,3192.9
26.0254,86.0758,2930.3
26.0254,86.1263,2632.9
26.0254,86.1768,2373.6
26.0254,86.2273,2167.1
26.0254,86.2778,2136.2
26.0254,86.3283,2321.7
26.0254,86.3788,2510.1
26.0254,86.4293,2747.7
26.0254,86.4798,3045.0
26.0254,86.5303,3178.3
26.0254,86.5808,3263.6
26.0254,86.6313,3289.6
26.0254,86.6818,3165.8
26.0254,86.7323,2968.6
26.0254,86.7828,2706.1
26.0254,86.8333,2448.7
26.0254,86.8838,2297.4
26.0254,86.9343,2030.1
26.0254,86.9848,1873.7
26.0254,87.0354,1705.9
26.0254,87.0859,1713.3
26.0254,87.1364,1839.7
26.0254,87.1869,1995.4
26.0254,87.2374,2184.8
26.0254,87.2879,2365.6
26.0254,87.3384,2515.8
26.0254,87.3889,2561.0
26.0254,87.4394,2630.2
26.0254,87.4899,2699.9
26.0254,87.5404,2629.8
26.0254,87.5909,2537.7
26.0254,87.6414,2344.8
26.0254,87.6919,2218.4
26.0254,87.7424,2064.3
26.0254,87.7929,1902.2
26.0254,87.8434,1728.1
26.0254,87.8939,1555.4
26.0254,87.9444,1471.8
26.0254,87.9949,1329.1
26.0254,88.0455,1240.7
26.0254,88.096,1188.7
26.0254,88.1465,1062.1
26.0254,88.197,1025.0
26.0254,88.2475,909.4
26.0254,88.298,892.3
26.0254,88.3485,867.8
26.0254,88.399,755.0
26.0254,88.4495,710.2
26.0254,88.5,711.7
26.0763,83.5,712.1
26.0763,83.5505,799.3
26.0763,83.601,851.7
26.0763,83.6515,857.5
26.0763,83.702,893.1
26.0763,83.7525,962.7
26.0763,83.803,1047.6
26.0763,83.8535,1058.7
26.0763,83.904,1180.1
26.0763,83.9545,1263.5
26.0763,84.0051,1352.8
26.0763,84.0556,1413.5
26.0763,84.1061,1546.6
26.0763,84.1566,1592.5
26.0763,84.2071,1693.7
26.0763,84.2576,1832.7
26.0763,84.3081,1893.0
26.0763,84.3586,1887.8
26.0763,84.4091,1935.8
26.0763,84.4596,1936.1
26.0763,84.5101,1917.1
26.0763,84.5606,1867.4
26.0763,84.6111,1784.8
26.0763,84.6616,1734.3
26.0763,84.7121,1665.0
26.0763,84.7626,1559.5
26.0763,84.8131,1469.1
26.0763,84.8636,1461.5
26.0763,84.9141,1685.0
26.0763,84.9646,1853.4
26.0763,85.0152,2055.3
26.0763,85.0657,2292.3
26.0763,85.1162,2572.2
26.0763,85.1667,2852.2
26.0763,85.2172,3180.0
26.0763,85.2677,3614.1
26.0763,85.3182,4058.4
26.0763,85.3687,4435.1
26.0763,85.4192,4374.0
26.0763,85.4697,3936.1
26.0763,85.5202,3529.1
26.0763,85.5707,3179.2
26.0763,85.6212,2804.1
26.0763,85.6717,2770.5
26.0763,85.7222,3078.1
26.0763,85.7727,3445.5
26.0763,85.8232,3851.6
26.0763,85.8737,4111.6
26.0763,85.9242,4128.0
26.0763,85.9747,3830.1
26.0763,86.0253,3481.2
26.0763,86.0758,3090.3
26.0763,86.1263,2796.4
26.0763,86.1768,2479.4
26.0763,86.2273,2221.0
26.0763,86.2778,2010.3
26.0763,86.3283,2203.3
26.0763,86.3788,2324.4
26.0763,86.4293,2574.0
26.0763,86.4798,2702.6
26.0763,86.5303,2846.6
26.0763,86.5808,2881.7
26.0763,86.6313,2894.3
26.0763,86.6818,2824.5
26.0763,86.7323,2645.3
26.0763,86.7828,2502.9
26.0763,86.8333,2347.4
26.0763,86.8838,2091.8
26.0763,86.9343,1963.7
26.0763,86.9848,1767.6
26.0763,87.0354,1634.5
26.0763,87.0859,1586.4
26.0763,87.1364,1706.5
26.0763,87.1869,1839.5
26.0763,87.2374,1965.3
26.0763,87.2879,2100.6
26.0763,87.3384,2249.2
26.0763,87.3889,2350.6
26.0763,87.4394,2392.7
26.0763,87.4899,2387.1
26.0763,87.5404,2302.3
26.0763,87.5909,2239.6
26.0763,87.6414,2135.6
26.0763,87.6919,2007.2
26.0763,87.7424,1896.3
26.0763,87.7929,1764.5
26.0763,87.8434,1620.8
26.0763,87.8939,1498.1
26.0763,87.9444,1422.7
26.0763,87.9949,1315.8
26.0763,88.0455,1183.4
26.0763,88.096,1147.6
26.0763,88.1465,1075.5
26.0763,88.197,958.6
26.0763,88.2475,901.7
26.0763,88.298,861.7
26.0763,88.3485,850.6
26.0763,88.399,805.2
26.0763,88.4495,708.0
26.0763,88.5,700.3
26.1271,83.5,762.3
26.1271,83.5505,795.6
26.1271,83.601,813.2
26.1271,83.6515,914.5
26.1271,83.702,954.2
26.1271,83.7525,1028.2
26.1271,83.803,1098.3
26.1271,83.8535,1165.9
26.1271,83.904,1225.8
26.1271,83.9545,1332.5
26.1271,84.0051,1397.5
26.1271,84.0556,1546.7
26.1271,84.1061,1620.7
26.1271,84.1566,1778.0
26.1271,84.2071,1855.1
26.1271,84.2576,1952.9
26.1271,84.3081,2048.5
26.1271,84.3586,2104.2
26.1271,84.4091,2200.3
26.1271,84.4596,2205.4
26.1271,84.5101,2156.8
26.1271,84.5606,2065.8
26.1271,84.6111,1972.3
26.1271,84.6616,1863.1
26.1271,84.7121,1761.6
26.1271,84.7626,1703.5
26.1271,84.8131,1537.2
26.1271,84.8636,1488.4
26.1271,84.9141,1623.7
26.1271,84.9646,1812.4
26.1271,85.0152,2043.2
26.1271,85.0657,2289.6
26.1271,85.1162,2537.0
26.1271,85.1667,2841.2
26.1271,85.2172,3236.5
26.1271,85.2677,3649.6
26.1271,85.3182,4139.1
26.1271,85.3687,4757.0
26.1271,85.4192,4639.1
26.1271,85.4697,4084.9
26.1271,85.5202,3593.6
26.1271,85.5707,3178.5
26.1271,85.6212,2827.0
26.1271,85.6717,2852.0
26.1271,85.7222,3212.7
26.1271,85.7727,3583.7
26.1271,85.8232,4079.4
26.1271,85.8737,4566.7
26.1271,85.9242,4620.8
26.1271,85.9747,4109.8
26.1271,86.0253,3630.3
26.1271,86.0758,3181.2
26.1271,86.1263,2858.2
26.1271,86.1768,2504.6
26.1271,86.2273,2249.5
26.1271,86.2778,1997.6
26.1271,86.3283,2030.4
26.1271,86.3788,2147.0
26.1271,86.4293,2310.5
26.1271,86.4798,2480.4
26.1271,86.5303,2521.2
26.1271,86.5808,2594.3
26.1271,86.6313,2580.4
26.1271,86.6818,2487.1
26.1271,86.7323,2443.5
26.1271,86.7828,2250.2
26.1271,86.8333,2131.4
26.1271,86.8838,1982.5
26.1271,86.9343,1835.2
26.1271,86.9848,1695.2
26.1271,87.0354,1526.0
26.1271,87.0859,1466.3
26.1271,87.1364,1631.6
26.1271,87.1869,1726.7
26.1271,87.2374,1858.5
26.1271,87.2879,1957.2
26.1271,87.3384,2044.3
26.1271,87.3889,2079.3
26.1271,87.4394,2102.8
26.1271,87.4899,2142.9
26.1271,87.5404,2086.7
26.1271,87.5909,2007.1
26.1271,87.6414,1979.4
26.1271,87.6919,1884.2
26.1271,87.7424,1744.3
26.1271,87.7929,1603.1
26.1271,87.8434,1519.2
26.1271,87.8939,1447.7
26.1271,87.9444,1357.0
26.1271,87.9949,1209.8
26.1271,88.0455,1115.2
26.1271,88.096,1104.3
26.1271,88.1465,997.0
26.1271,88.197,948.2
26.1271,88.2475,927.9
26.1271,88.298,807.6
26.1271,88.3485,811.5
26.1271,88.399,727.9
26.1271,88.4495,718.9
26.1271,88.5,724.1
26.178,83.5,765.0
26.178,83.5505,849.9
26.178,83.601,860.3
26.178,83.6515,893.0
26.178,83.702,943.6
26.178,83.7525,1020.6
26.178,83.803,1097.6
26.178,83.8535,1157.8
26.178,83.904,1276.3
26.178,83.9545,1388.9
26.178,84.0051,1525.1
26.178,84.0556,1645.3
26.178,84.1061,1783.6
26.178,84.1566,1867.5
26.178,84.2071,2025.1
26.178,84.2576,2195.4
26.178,84.3081,2300.0
26.178,84.3586,2352.9
26.178,84.4091,2468.9
26.178,84.4596,2471.8
26.178,84.5101,2411.8
26.178,84.5606,2289.9
26.178,84.6111,2232.2
26.178,84.6616,2085.5
26.178,84.7121,1961.1
26.178,84.7626,1818.0
26.178,84.8131,1686.4
26.178,84.8636,1536.0
26.178,84.9141,1615.1
26.178,84.9646,1833.6
26.178,85.0152,2032.1
26.178,85.0657,2274.8
26.178,85.1162,2496.1
26.178,85.1667,2803.2
26.178,85.2172,3204.4
26.178,85.2677,3576.7
26.178,85.3182,3989.6
26.178,85.3687,4292.8
26.178,85.4192,4246.1
26.178,85.4697,3908.0
26.178,85.5202,3525.9
26.178,85.5707,3122.9
26.178,85.6212,2788.0
26.178,85.6717,2805.1
26.178,85.7222,3188.9
26.178,85.7727,3618.4
26.178,85.8232,4044.8
26.178,85.8737,4509.0
26.178,85.9242,4533.5
26.178,85.9747,4061.8
26.178,86.0253,3595.8
26.178,86.0758,3200.3
26.178,86.1263,2878.6
26.178,86.1768,2533.1
26.178,86.2273,2235.5
26.178,86.2778,1990.8
26.178,86.3283,1877.9
26.178,86.3788,1978.5
26.178,86.4293,2130.5
26.178,86.4798,2216.6
26.178,86.5303,2299.1
26.178,86.5808,2292.9
26.178,86.6313,2321.6
26.178,86.6818,2242.3
26.178,86.7323,2217.3
26.178,86.7828,2088.9
26.178,86.8333,1944.2
26.178,86.8838,1813.0
26.178,86.9343,1679.5
26.178,86.9848,1596.4
26.178,87.0354,1441.9
26.178,87.0859,1415.2
26.178,87.1364,1479.5
26.178,87.1869,1602.0
26.178,87.2374,1701.4
26.178,87.2879,1777.8
26.178,87.3384,1843.1
26.178,87.3889,1846.2
26.178,87.4394,1865.3
26.178,87.4899,1916.8
26.178,87.5404,1868.3
26.178,87.5909,1828.8
26.178,87.6414,1733.4
26.178,87.6919,1674.6
26.178,87.7424,1570.6
26.178,87.7929,1548.0
26.178,87.8434,1406.2
26.178,87.8939,1342.4
26.178,87.9444,1216.1
26.178,87.9949,1186.7
26.178,88.0455,1085.5
26.178,88.096,1064.1
26.178,88.1465,1002.0
26.178,88.197,901.8
26.178,88.2475,898.3
26.178,88.298,861.7
26.178,88.3485,808.7
26.178,88.399,775.5
26.178,88.4495,697.0
26.178,88.5,696.0
26.2288,83.5,746.6
26.2288,83.5505,790.9
26.2288,83.601,911.4
26.2288,83.6515,912.8
26.2288,83.702,1009.4
26.2288,83.7525,1085.8
26.2288,83.803,1171.4
26.2288,83.8535,1274.9
26.2288,83.904,1318.7
26.2288,83.9545,1419.5
26.2288,84.0051,1579.5
26.2288,84.0556,1700.9
26.2288,84.1061,1848.8
26.2288,84.1566,2042.7
26.2288,84.2071,2249.2
26.2288,84.2576,2401.9
26.2288,84.3081,2536.6
26.2288,84.3586,2686.8
26.2288,84.4091,2725.0
26.2288,84.4596,2715.1
26.2288,84.5101,2716.8
26.2288,84.5606,2592.5
26.2288,84.6111,2454.2
26.2288,84.6616,2228.3
26.2288,84.7121,2119.2
26.2288,84.7626,1933.2
26.2288,84.8131,1769.6
26.2288,84.8636,1627.7
26.2288,84.9141,1644.8
26.2288,84.9646,1790.5
26.2288,85.0152,1981.8
26.2288,85.0657,2232.5
26.2288,85.1162,2459.5
26.2288,85.1667,2708.2
26.2288,85.2172,3027.3
26.2288,85.2677,3309.9
26.2288,85.3182,3578.8
26.2288,85.3687,3785.9
26.2288,85.4192,3795.8
26.2288,85.4697,3595.2
26.2288,85.5202,3258.5
26.2288,85.5707,2965.2
26.2288,85.6212,2645.3
26.2288,85.6717,2796.7
26.2288,85.7222,3120.2
26.2288,85.7727,3446.0
26.2288,85.8232,3810.5
26.2288,85.8737,4066.4
26.2288,85.9242,4062.9
26.2288,85.9747,3763.6
26.2288,86.0253,3444.8
26.2288,86.0758,3109.4
26.2288,86.1263,2783.6
26.2288,86.1768,2467.4
26.2288,86.2273,2255.3
26.2288,86.2778,1967.4
26.2288,86.3283,1796.8
26.2288,86.3788,1832.2
26.2288,86.4293,1924.8
26.2288,86.4798,1997.4
26.2288,86.5303,2021.9
26.2288,86.5808,2039.1
26.2288,86.6313,2073.8
26.2288,86.6818,2037.1
26.2288,86.7323,1943.3
26.2288,86.7828,1904.5
26.2288,86.8333,1789.6
26.2288,86.8838,1703.9
26.2288,86.9343,1612.2
26.2288,86.9848,1454.9
26.2288,87.0354,1343.0
26.2288,87.0859,1336.5
26.2288,87.1364,1398.6
26.2288,87.1869,1480.3
26.2288,87.2374,1562.0
26.2288,87.2879,1622.4
26.2288,87.3384,1687.5
26.2288,87.3889,1691.6
26.2288,87.4394,1708.7
26.2288,87.4899,1703.8
26.2288,87.5404,1666.9
26.2288,87.5909,1665.8
26.2288,87.6414,1592.5
26.2288,87.6919,1582.8
26.2288,87.7424,1486.4
26.2288,87.7929,1413.2
26.2288,87.8434,1318.5
26.2288,87.8939,1219.4
26.2288,87.9444,1145.3
26.2288,87.9949,1107.8
26.2288,88.0455,1016.3
26.2288,88.096,998.5
26.2288,88.1465,966.0
26.2288,88.197,916.6
26.2288,88.2475,853.9
26.2288,88.298,777.9
26.2288,88.3485,794.2
26.2288,88.399,764.0
26.2288,88.4495,680.4
26.2288,88.5,698.5
26.2797,83.5,773.4
26.2797,83.5505,858.8
26.2797,83.601,925.0
26.2797,83.6515,905.7
26.2797,83.702,1041.7
26.2797,83.7525,1096.0
26.2797,83.803,1211.3
26.2797,83.8535,1270.1
26.2797,83.904,1413.9
26.2797,83.9545,1479.4
26.2797,84.0051,1645.8
26.2797,84.0556,1786.4
26.2797,84.1061,2038.6
26.2797,84.1566,2221.9
26.2797,84.2071,2433.5
26.2797,84.2576,2653.8
26.2797,84.3081,2788.8
26.2797,84.3586,2981.6
26.2797,84.4091,3059.5
26.2797,84.4596,3081.7
26.2797,84.5101,2999.1
26.2797,84.5606,2861.3
26.2797,84.6111,2647.3
26.2797,84.6616,2421.2
26.2797,84.7121,2215.8
26.2797,84.7626,2014.9
26.2797,84.8131,1897.6
26.2797,84.8636,1714.5
26.2797,84.9141,1609.9
26.2797,84.9646,1723.9
26.2797,85.0152,1887.2
26.2797,85.0657,2125.8
26.2797,85.1162,2305.3
26.2797,85.1667,2537.8
26.2797,85.2172,2776.1
26.2797,85.2677,3003.4
26.2797,85.3182,3209.4
26.2797,85.3687,3328.6
26.2797,85.4192,3344.1
26.2797,85.4697,3167.6
26.2797,85.5202,2974.7
26.2797,85.5707,2784.2
26.2797,85.6212,2488.1
26.2797,85.6717,2612.8
26.2797,85.7222,2929.0
26.2797,85.7727,3150.1
26.2797,85.8232,3392.4
26.2797,85.8737,3582.4
26.2797,85.9242,3571.2
26.2797,85.9747,3439.4
26.2797,86.0253,3212.8
26.2797,86.0758,2882.0
26.2797,86.1263,2642.6
26.2797,86.1768,2379.6
26.2797,86.2273,2117.4
26.2797,86.2778,1947.4
26.2797,86.3283,1734.9
26.2797,86.3788,1659.3
26.2797,86.4293,1699.8
26.2797,86.4798,1789.6
26.2797,86.5303,1819.1
26.2797,86.5808,1880.8
26.2797,86.6313,1816.7
26.2797,86.6818,1819.9
26.2797,86.7323,1776.7
26.2797,86.7828,1734.8
26.2797,86.8333,1647.2
26.2797,86.8838,1571.6
26.2797,86.9343,1493.6
26.2797,86.9848,1413.4
26.2797,87.0354,1284.7
26.2797,87.0859,1229.6
26.2797,87.1364,1316.7
26.2797,87.1869,1389.8
26.2797,87.2374,1439.1
26.2797,87.2879,1448.3
26.2797,87.3384,1475.7
26.2797,87.3889,1529.2
26.2797,87.4394,1565.7
26.2797,87.4899,1547.3
26.2797,87.5404,1533.3
26.2797,87.5909,1534.6
26.2797,87.6414,1457.2
26.2797,87.6919,1448.1
26.2797,87.7424,1355.8
26.2797,87.7929,1288.9
26.2797,87.8434,1236.3
26.2797,87.8939,1198.0
26.2797,87.9444,1085.5
26.2797,87.9949,1032.1
26.2797,88.0455,1036.6
26.2797,88.096,922.4
26.2797,88.1465,905.6
26.2797,88.197,862.4
26.2797,88.2475,815.2
26.2797,88.298,791.3
26.2797,88.3485,725.6
26.2797,88.399,722.2
26.2797,88.4495,681.7
26.2797,88.5,681.7
26.3305,83.5,769.2
26.3305,83.5505,849.2
26.3305,83.601,871.0
26.3305,83.6515,939.0
26.3305,83.702,1003.9
26.3305,83.7525,1081.1
26.3305,83.803,1224.5
26.3305,83.8535,1286.8
26.3305,83.904,1458.9
26.3305,83.9545,1600.4
26.3305,84.0051,1725.9
26.3305,84.0556,1870.2
26.3305,84.1061,2090.1
26.3305,84.1566,2348.7
26.3305,84.2071,2561.1
26.3305,84.2576,2801.8
26.3305,84.3081,3104.6
26.3305,84.3586,3364.2
26.3305,84.4091,3515.4
26.3305,84.4596,3483.0
26.3305,84.5101,3394.5
26.3305,84.5606,3134.7
26.3305,84.6111,2872.3
26.3305,84.6616,2659.5
26.3305,84.7121,2358.3
26.3305,84.7626,2129.5
26.3305,84.8131,1901.9
26.3305,84.8636,1788.0
26.3305,84.9141,1619.7
26.3305,84.9646,1669.8
26.3305,85.0152,1837.5
26.3305,85.0657,1963.0
26.3305,85.1162,2174.0
26.3305,85.1667,2360.5
26.3305,85.2172,2534.1
26.3305,85.2677,2743.3
26.3305,85.3182,2917.2
26.3305,85.3687,2921.7
26.3305,85.4192,2935.2
26.3305,85.4697,2842.0
26.3305,85.5202,2697.7
26.3305,85.5707,2569.5
26.3305,85.6212,2339.1
26.3305,85.6717,2456.6
26.3305,85.7222,2702.8
26.3305,85.7727,2866.5
26.3305,85.8232,3068.3
26.3305,85.8737,3166.6
26.3305,85.9242,3182.1
26.3305,85.9747,3115.0
26.3305,86.0253,2923.7
26.3305,86.0758,2682.6
26.3305,86.1263,2494.4
26.3305,86.1768,2224.3
26.3305,86.2273,2009.3
26.3305,86.2778,1836.8
26.3305,86.3283,1679.9
26.3305,86.3788,1543.9
26.3305,86.4293,1586.0
26.3305,86.4798,1656.5
26.3305,86.5303,1656.9
26.3305,86.5808,1672.0
26.3305,86.6313,1633.8
26.3305,86.6818,1612.6
26.3305,86.7323,1617.7
26.3305,86.7828,1558.9
26.3305,86.8333,1530.7
26.3305,86.8838,1409.1
26.3305,86.9343,1327.0
26.3305,86.9848,1288.4
26.3305,87.0354,1199.8
26.3305,87.0859,1115.6
26.3305,87.1364,1215.9
26.3305,87.1869,1217.1
26.3305,87.2374,1303.3
26.3305,87.2879,1317.9
26.3305,87.3384,1342.4
26.3305,87.3889,1382.6
26.3305,87.4394,1429.2
26.3305,87.4899,1397.7
26.3305,87.5404,1415.9
26.3305,87.5909,1344.4
26.3305,87.6414,1365.0
26.3305,87.6919,1282.8
26.3305,87.7424,1272.6
26.3305,87.7929,1214.1
26.3305,87.8434,1191.2
26.3305,87.8939,1095.2
26.3305,87.9444,1017.4
26.3305,87.9949,963.1
26.3305,88.0455,979.5
26.3305,88.096,909.9
26.3305,88.1465,887.7
26.3305,88.197,805.5
26.3305,88.2475,778.6
26.3305,88.298,721.0
26.3305,88.3485,766.1
26.3305,88.399,716.2
26.3305,88.4495,713.7
26.3305,88.5,639.1
26.3814,83.5,812.1
26.3814,83.5505,864.2
26.3814,83.601,889.4
26.3814,83.6515,994.1
26.3814,83.702,1073.9
26.3814,83.7525,1151.8
26.3814,83.803,1235.6
26.3814,83.8535,1308.7
26.3814,83.904,1435.6
26.3814,83.9545,1635.8
26.3814,84.0051,1726.8
26.3814,84.0556,1975.0
26.3814,84.1061,2193.4
26.3814,84.1566,2436.1
26.3814,84.2071,2747.0
26.3814,84.2576,3005.8
26.3814,84.3081,3344.8
26.3814,84.3586,3656.9
26.3814,84.4091,3936.7
26.3814,84.4596,3952.8
26.3814,84.5101,3745.7
26.3814,84.5606,3460.9
26.3814,84.6111,3129.6
26.3814,84.6616,2750.2
26.3814,84.7121,2476.3
26.3814,84.7626,2264.3
26.3814,84.8131,1969.2
26.3814,84.8636,1774.0
26.3814,84.9141,1607.2
26.3814,84.9646,1588.4
26.3814,85.0152,1691.6
26.3814,85.0657,1906.3
26.3814,85.1162,2021.6
26.3814,85.1667,2185.3
26.3814,85.2172,2318.0
26.3814,85.2677,2470.8
26.3814,85.3182,2587.3
26.3814,85.3687,2647.4
26.3814,85.4192,2643.0
26.3814,85.4697,2567.7
26.3814,85.5202,2486.2
26.3814,85.5707,2340.7
26.3814,85.6212,2181.0
26.3814,85.6717,2242.4
26.3814,85.7222,2415.7
26.3814,85.7727,2593.2
26.3814,85.8232,2755.6
26.3814,85.8737,2806.5
26.3814,85.9242,2807.3
26.3814,85.9747,2777.4
26.3814,86.0253,2653.7
26.3814,86.0758,2494.7
26.3814,86.1263,2270.2
26.3814,86.1768,2120.8
26.3814,86.2273,1913.6
26.3814,86.2778,1744.4
26.3814,86.3283,1594.7
26.3814,86.3788,1472.3
26.3814,86.4293,1433.0
26.3814,86.4798,1502.2
26.3814,86.5303,1470.8
26.3814,86.5808,1532.4
26.3814,86.6313,1514.4
26.3814,86.6818,1479.3
26.3814,86.7323,1467.2
26.3814,86.7828,1412.3
26.3814,86.8333,1387.6
26.3814,86.8838,1320.0
26.3814,86.9343,1240.0
26.3814,86.9848,1175.9
26.3814,87.0354,1150.0
26.3814,87.0859,1119.6
26.3814,87.1364,1102.7
26.3814,87.1869,1175.1
26.3814,87.2374,1207.0
26.3814,87.2879,1261.8
26.3814,87.3384,1279.4
26.3814,87.3889,1278.0
26.3814,87.4394,1295.4
26.3814,87.4899,1315.7
26.3814,87.5404,1267.5
26.3814,87.5909,1244.6
26.3814,87.6414,1194.3
26.3814,87.6919,1227.9
26.3814,87.7424,1188.9
26.3814,87.7929,1092.5
26.3814,87.8434,1087.3
26.3814,87.8939,1034.2
26.3814,87.9444,962.6
26.3814,87.9949,988.6
26.3814,88.0455,885.9
26.3814,88.096,834.8
26.3814,88.1465,840.1
26.3814,88.197,817.4
26.3814,88.2475,729.3
26.3814,88.298,750.4
26.3814,88.3485,714.0
26.3814,88.399,655.9
26.3814,88.4495,640.0
26.3814,88.5,652.3
26.4322,83.5,789.8
26.4322,83.5505,888.7
26.4322,83.601,933.9
26.4322,83.6515,1010.4
26.4322,83.702,1025.6
26.4322,83.7525,1166.9
26.4322,83.803,1221.3
26.4322,83.8535,1327.2
26.4322,83.904,1433.5
26.4322,83.9545,1583.7
26.4322,84.0051,1808.0
26.4322,84.0556,1989.0
26.4322,84.1061,2200.8
26.4322,84.1566,2497.1
26.4322,84.2071,2773.2
26.4322,84.2576,3148.9
26.4322,84.3081,3529.2
26.4322,84.3586,4007.9
26.4322,84.4091,4439.7
26.4322,84.4596,4482.8
26.4322,84.5101,4072.2
26.4322,84.5606,3625.1
26.4322,84.6111,3252.0
26.4322,84.6616,2853.5
26.4322,84.7121,2529.4
26.4322,84.7626,2245.7
26.4322,84.8131,2038.5
26.4322,84.8636,1833.5
26.4322,84.9141,1683.4
26.4322,84.9646,1478.9
26.4322,85.0152,1607.1
26.4322,85.0657,1768.0
26.4322,85.1162,1899.7
26.4322,85.1667,1993.6
26.4322,85.2172,2120.1
26.4322,85.2677,2210.7
26.4322,85.3182,2336.4
26.4322,85.3687,2309.9
26.4322,85.4192,2371.8
26.4322,85.4697,2306.9
26.4322,85.5202,2214.4
26.4322,85.5707,2068.1
26.4322,85.6212,1981.1
26.4322,85.6717,2087.8
26.4322,85.7222,2208.1
26.4322,85.7727,2370.7
26.4322,85.8232,2489.0
26.4322,85.8737,2507.3
26.4322,85.9242,2520.5
26.4322,85.9747,2419.7
26.4322,86.0253,2355.9
26.4322,86.0758,2209.8
26.4322,86.1263,2110.0
26.4322,86.1768,1989.7
26.4322,86.2273,1822.1
26.4322,86.2778,1635.9
