station_id,station_name,date,water_level_m,latitude,longitude
STN_SON_01,Son Dehri Station,2019-08-14,47.11,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-15,47.17,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-16,47.27,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-17,47.56,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-18,47.2,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-19,47.15,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-20,46.53,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-21,46.74,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-22,47.05,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-23,46.91,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-24,47.59,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-25,47.15,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-26,46.61,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-27,46.75,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-28,47.22,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-29,47.95,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-30,47.81,24.91,84.18
STN_SON_01,Son Dehri Station,2019-08-31,48.29,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-01,48.33,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-02,48.31,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-03,48.71,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-04,49.02,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-05,48.44,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-06,49.08,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-07,49.69,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-08,49.49,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-09,49.69,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-10,49.94,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-11,50.1,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-12,49.93,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-13,49.71,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-14,49.75,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-15,50.27,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-16,50.53,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-17,50.43,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-18,50.79,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-19,49.7,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-20,50.21,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-21,49.57,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-22,49.47,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-23,49.07,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-24,48.61,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-25,49.12,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-26,48.98,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-27,49.17,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-28,49.2,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-29,49.44,24.91,84.18
STN_SON_01,Son Dehri Station,2019-09-30,49.53,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-01,49.06,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-02,49.51,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-03,49.36,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-04,48.79,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-05,48.67,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-06,49.32,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-07,49.71,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-08,49.62,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-09,49.53,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-10,49.45,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-11,50.33,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-12,50.54,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-13,50.76,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-14,51.22,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-15,51.37,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-16,51.31,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-17,51.28,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-18,51.3,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-19,51.34,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-20,51.68,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-21,51.75,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-22,52.09,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-23,52.11,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-24,52.19,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-25,51.44,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-26,51.86,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-27,52.05,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-28,52.5,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-29,51.39,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-30,52.28,24.91,84.18
STN_SON_01,Son Dehri Station,2019-10-31,52.27,24.91,84.18
