date,latitude,longitude,ndwi,soil_saturation,flooded
2019-10-06,26.0,87.25,0.591,0.747,0
2019-10-06,26.0,87.5,0.355,0.467,0
2019-10-06,26.0,87.75,0.347,0.663,0
2019-10-06,26.0,88.0,0.458,0.466,0
2019-10-06,26.0,88.25,0.294,0.764,0
2019-10-06,26.0,88.5,0.382,0.351,0
2019-10-06,26.25,83.5,0.732,0.79,1
2019-10-06,26.25,83.75,0.745,0.529,1
2019-10-06,26.25,84.0,0.571,0.608,0
2019-10-06,26.25,84.25,0.537,0.629,0
2019-10-06,26.25,84.5,0.42,0.432,0
2019-10-06,26.25,84.75,0.577,0.941,0
2019-10-06,26.25,85.0,0.705,0.3,1
2019-10-06,26.25,85.25,0.653,0.553,1
2019-10-06,26.25,85.5,0.127,0.387,0
2019-10-06,26.25,85.75,0.648,0.545,0
2019-10-06,26.25,86.0,0.64,0.371,0
2019-10-06,26.25,86.25,0.174,0.558,0
2019-10-06,26.25,86.5,0.213,0.432,0
2019-10-06,26.25,86.75,0.691,0.677,1
2019-10-06,26.25,87.0,0.519,0.308,0
2019-10-06,26.25,87.25,0.716,0.644,1
2019-10-06,26.25,87.5,0.239,0.492,0
2019-10-06,26.25,87.75,0.123,0.519,0
2019-10-06,26.25,88.0,0.221,0.541,0
2019-10-06,26.25,88.25,0.439,0.744,0
2019-10-06,26.25,88.5,0.492,0.815,0
2019-10-06,26.5,83.5,0.743,0.524,1
2019-10-06,26.5,83.75,0.637,0.929,0
2019-10-06,26.5,84.0,0.843,0.807,1
2019-10-06,26.5,84.25,0.159,0.575,0
2019-10-06,26.5,84.5,0.198,0.367,0
2019-10-06,26.5,84.75,0.163,0.681,0
2019-10-06,26.5,85.0,0.504,0.717,0
2019-10-06,26.5,85.25,0.3,0.393,0
2019-10-06,26.5,85.5,0.613,0.879,0
2019-10-06,26.5,85.75,0.2,0.559,0
2019-10-06,26.5,86.0,0.177,0.404,0
2019-10-06,26.5,86.25,0.445,0.654,0
2019-10-06,26.5,86.5,0.382,0.587,0
2019-10-06,26.5,86.75,0.722,0.737,1
2019-10-06,26.5,87.0,0.728,0.417,1
2019-10-06,26.5,87.25,0.188,0.314,0
2019-10-06,26.5,87.5,0.709,0.624,1
2019-10-06,26.5,87.75,0.523,0.407,0
2019-10-06,26.5,88.0,0.478,0.406,0
2019-10-06,26.5,88.25,0.171,0.761,0
2019-10-06,26.5,88.5,0.655,0.476,1
2019-10-06,26.75,83.5,0.145,0.871,0
2019-10-06,26.75,83.75,0.308,0.65,0
2019-10-06,26.75,84.0,0.172,0.713,0
2019-10-06,26.75,84.25,0.498,0.518,0
2019-10-06,26.75,84.5,0.584,0.452,0
2019-10-06,26.75,84.75,0.768,0.408,1
2019-10-06,26.75,85.0,0.65,0.781,1
2019-10-06,26.75,85.25,0.821,0.769,1
2019-10-06,26.75,85.5,0.671,0.635,1
2019-10-06,26.75,85.75,0.324,0.831,0
2019-10-06,26.75,86.0,0.511,0.846,0
2019-10-06,26.75,86.25,0.443,0.601,0
2019-10-06,26.75,86.5,0.524,0.743,0
2019-10-06,26.75,86.75,0.529,0.92,0
2019-10-06,26.75,87.0,0.627,0.355,0
2019-10-06,26.75,87.25,0.162,0.308,0
2019-10-06,26.75,87.5,0.66,0.622,1
2019-10-06,26.75,87.75,0.208,0.526,0
2019-10-06,26.75,88.0,0.12,0.359,0
2019-10-06,26.75,88.25,0.489,0.402,0
2019-10-06,26.75,88.5,0.536,0.475,0
2019-10-06,27.0,83.5,0.126,0.368,0
2019-10-06,27.0,83.75,0.487,0.517,0
2019-10-06,27.0,84.0,0.501,0.39,0
2019-10-06,27.0,84.25,0.139,0.725,0
2019-10-06,27.0,84.5,0.634,0.774,0
2019-10-06,27.0,84.75,0.258,0.827,0
2019-10-06,27.0,85.0,0.696,0.891,1
2019-10-06,27.0,85.25,0.333,0.302,0
2019-10-06,27.0,85.5,0.458,0.42,0
2019-10-06,27.0,85.75,0.769,0.854,1
2019-10-06,27.0,86.0,0.705,0.321,1
2019-10-06,27.0,86.25,0.686,0.753,1
2019-10-06,27.0,86.5,0.22,0.423,0
2019-10-06,27.0,86.75,0.136,0.644,0
2019-10-06,27.0,87.0,0.554,0.954,0
2019-10-06,27.0,87.25,0.408,0.741,0
2019-10-06,27.0,87.5,0.782,0.55,1
2019-10-06,27.0,87.75,0.362,0.769,0
2019-10-06,27.0,88.0,0.408,0.304,0
2019-10-06,27.0,88.25,0.495,0.946,0
2019-10-06,27.0,88.5,0.697,0.534,1
2019-10-06,27.25,83.5,0.301,0.966,0
2019-10-06,27.25,83.75,0.806,0.76,1
2019-10-06,27.25,84.0,0.505,0.495,0
2019-10-06,27.25,84.25,0.731,0.718,1
2019-10-06,27.25,84.5,0.494,0.559,0
2019-10-06,27.25,84.75,0.679,0.737,1
2019-10-06,27.25,85.0,0.139,0.838,0
2019-10-06,27.25,85.25,0.699,0.62,1
2019-10-06,27.25,85.5,0.493,0.451,0
2019-10-06,27.25,85.75,0.437,0.967,0
2019-10-06,27.25,86.0,0.184,0.581,0
2019-10-06,27.25,86.25,0.656,0.42,1
2019-10-06,27.25,86.5,0.198,0.803,0
2019-10-06,27.25,86.75,0.244,0.746,0
2019-10-06,27.25,87.0,0.195,0.855,0
2019-10-06,27.25,87.25,0.105,0.301,0
2019-10-06,27.25,87.5,0.596,0.536,0
2019-10-06,27.25,87.75,0.303,0.514,0
2019-10-06,27.25,88.0,0.212,0.928,0
2019-10-06,27.25,88.25,0.34,0.538,0
2019-10-06,27.25,88.5,0.474,0.659,0
2019-10-06,27.5,83.5,0.478,0.302,0
2019-10-06,27.5,83.75,0.375,0.85,0
2019-10-06,27.5,84.0,0.471,0.378,0
2019-10-06,27.5,84.25,0.421,0.9,0
2019-10-06,27.5,84.5,0.717,0.8,1
2019-10-06,27.5,84.75,0.122,0.678,0
2019-10-06,27.5,85.0,0.751,0.809,1
2019-10-06,27.5,85.25,0.283,0.839,0
2019-10-06,27.5,85.5,0.641,0.811,0
2019-10-06,27.5,85.75,0.404,0.749,0
2019-10-06,27.5,86.0,0.321,0.899,0
2019-10-06,27.5,86.25,0.562,0.588,0
2019-10-06,27.5,86.5,0.677,0.685,1
2019-10-06,27.5,86.75,0.437,0.959,0
2019-10-06,27.5,87.0,0.45,0.553,0
2019-10-06,27.5,87.25,0.144,0.811,0
2019-10-06,27.5,87.5,0.793,0.566,1
2019-10-06,27.5,87.75,0.735,0.62,1
2019-10-06,27.5,88.0,0.398,0.528,0
2019-10-06,27.5,88.25,0.674,0.404,1
2019-10-06,27.5,88.5,0.335,0.961,0
2019-10-07,24.5,83.5,0.648,0.604,0
2019-10-07,24.5,83.75,0.488,0.49,0
2019-10-07,24.5,84.0,0.446,0.739,0
2019-10-07,24.5,84.25,0.142,0.375,0
2019-10-07,24.5,84.5,0.824,0.67,1
2019-10-07,24.5,84.75,0.728,0.69,1
2019-10-07,24.5,85.0,0.695,0.433,1
2019-10-07,24.5,85.25,0.329,0.953,0
2019-10-07,24.5,85.5,0.317,0.704,0
2019-10-07,24.5,85.75,0.53,0.451,0
2019-10-07,24.5,86.0,0.735,0.867,1
2019-10-07,24.5,86.25,0.801,0.509,1
2019-10-07,24.5,86.5,0.302,0.796,0
2019-10-07,24.5,86.75,0.556,0.727,0
2019-10-07,24.5,87.0,0.643,0.409,0
2019-10-07,24.5,87.25,0.27,0.364,0
2019-10-07,24.5,87.5,0.406,0.713,0
2019-10-07,24.5,87.75,0.241,0.754,0
2019-10-07,24.5,88.0,0.624,0.389,0
2019-10-07,24.5,88.25,0.748,0.417,1
2019-10-07,24.5,88.5,0.758,0.334,1
2019-10-07,24.75,83.5,0.603,0.391,0
2019-10-07,24.75,83.75,0.36,0.7,0
2019-10-07,24.75,84.0,0.596,0.436,0
2019-10-07,24.75,84.25,0.748,0.496,1
2019-10-07,24.75,84.5,0.569,0.678,0
2019-10-07,24.75,84.75,0.41,0.582,0
2019-10-07,24.75,85.0,0.79,0.875,1
2019-10-07,24.75,85.25,0.726,0.688,1
2019-10-07,24.75,85.5,0.762,0.39,1
2019-10-07,24.75,85.75,0.777,0.561,1
2019-10-07,24.75,86.0,0.395,0.476,0
2019-10-07,24.75,86.25,0.745,0.476,1
2019-10-07,24.75,86.5,0.528,0.474,0
2019-10-07,24.75,86.75,0.129,0.584,0
2019-10-07,24.75,87.0,0.577,0.39,0
2019-10-07,24.75,87.25,0.453,0.472,0
2019-10-07,24.75,87.5,0.306,0.777,0
2019-10-07,24.75,87.75,0.828,0.863,1
2019-10-07,24.75,88.0,0.141,0.309,0
2019-10-07,24.75,88.25,0.809,0.357,1
2019-10-07,24.75,88.5,0.219,0.881,0
2019-10-07,25.0,83.5,0.383,0.446,0
2019-10-07,25.0,83.75,0.413,0.512,0
2019-10-07,25.0,84.0,0.648,0.529,0
2019-10-07,25.0,84.25,0.262,0.889,0
2019-10-07,25.0,84.5,0.84,0.411,1
2019-10-07,25.0,84.75,0.662,0.853,1
2019-10-07,25.0,85.0,0.692,0.618,1
2019-10-07,25.0,85.25,0.18,0.833,0
2019-10-07,25.0,85.5,0.457,0.768,0
2019-10-07,25.0,85.75,0.809,0.798,1
2019-10-07,25.0,86.0,0.303,0.377,0
2019-10-07,25.0,86.25,0.209,0.51,0
2019-10-07,25.0,86.5,0.464,0.454,0
2019-10-07,25.0,86.75,0.798,0.386,1
2019-10-07,25.0,87.0,0.465,0.735,0
2019-10-07,25.0,87.25,0.404,0.773,0
2019-10-07,25.0,87.5,0.588,0.396,0
2019-10-07,25.0,87.75,0.803,0.823,1
2019-10-07,25.0,88.0,0.137,0.495,0
2019-10-07,25.0,88.25,0.215,0.556,0
2019-10-07,25.0,88.5,0.2,0.975,0
2019-10-07,25.25,83.5,0.164,0.431,0
2019-10-07,25.25,83.75,0.327,0.38,0
2019-10-07,25.25,84.0,0.272,0.483,0
2019-10-07,25.25,84.25,0.512,0.934,0
2019-10-07,25.25,84.5,0.345,0.382,0
2019-10-07,25.25,84.75,0.404,0.719,0
2019-10-07,25.25,85.0,0.806,0.839,1
2019-10-07,25.25,85.25,0.217,0.927,0
2019-10-07,25.25,85.5,0.391,0.625,0
2019-10-07,25.25,85.75,0.293,0.611,0
2019-10-07,25.25,86.0,0.512,0.863,0
2019-10-07,25.25,86.25,0.652,0.433,1
2019-10-07,25.25,86.5,0.713,0.614,1
2019-10-07,25.25,86.75,0.486,0.734,0
2019-10-07,25.25,87.0,0.741,0.776,1
2019-10-07,25.25,87.25,0.689,0.376,1
2019-10-07,25.25,87.5,0.218,0.89,0
2019-10-07,25.25,87.75,0.284,0.856,0
2019-10-07,25.25,88.0,0.604,0.516,0
2019-10-07,25.25,88.25,0.831,0.624,1
2019-10-07,25.25,88.5,0.382,0.561,0
2019-10-07,25.5,83.5,0.272,0.967,0
2019-10-07,25.5,83.75,0.752,0.697,1
2019-10-07,25.5,84.0,0.25,0.484,0
2019-10-07,25.5,84.25,0.623,0.807,0
2019-10-07,25.5,84.5,0.126,0.859,0
2019-10-07,25.5,84.75,0.114,0.794,0
2019-10-07,25.5,85.0,0.439,0.357,0
2019-10-07,25.5,85.25,0.592,0.496,0
2019-10-07,25.5,85.5,0.207,0.546,0
2019-10-07,25.5,85.75,0.673,0.447,1
2019-10-07,25.5,86.0,0.197,0.627,0
2019-10-07,25.5,86.25,0.5,0.517,0
2019-10-07,25.5,86.5,0.331,0.325,0
2019-10-07,25.5,86.75,0.664,0.743,1
2019-10-07,25.5,87.0,0.703,0.596,1
2019-10-07,25.5,87.25,0.15,0.319,0
2019-10-07,25.5,87.5,0.244,0.934,0
2019-10-07,25.5,87.75,0.769,0.743,1
2019-10-07,25.5,88.0,0.412,0.35,0
2019-10-07,25.5,88.25,0.458,0.905,0
2019-10-07,25.5,88.5,0.226,0.586,0
2019-10-07,25.75,83.5,0.846,0.463,1
2019-10-07,25.75,83.75,0.792,0.331,1
2019-10-07,25.75,84.0,0.102,0.806,0
2019-10-07,25.75,84.25,0.513,0.959,0
2019-10-07,25.75,84.5,0.754,0.426,1
2019-10-07,25.75,84.75,0.423,0.584,0
2019-10-07,25.75,85.0,0.428,0.462,0
2019-10-07,25.75,85.25,0.385,0.689,0
2019-10-07,25.75,85.5,0.122,0.892,0
2019-10-07,25.75,85.75,0.693,0.389,1
2019-10-07,25.75,86.0,0.443,0.503,0
2019-10-07,25.75,86.25,0.498,0.412,0
2019-10-07,25.75,86.5,0.292,0.455,0
2019-10-07,25.75,86.75,0.688,0.388,1
2019-10-07,25.75,87.0,0.695,0.732,1
2019-10-07,25.75,87.25,0.515,0.33,0
2019-10-07,25.75,87.5,0.778,0.796,1
2019-10-07,25.75,87.75,0.187,0.397,0
2019-10-07,25.75,88.0,0.69,0.481,1
2019-10-07,25.75,88.25,0.519,0.535,0
2019-10-07,25.75,88.5,0.273,0.559,0
2019-10-07,26.0,83.5,0.199,0.418,0
2019-10-07,26.0,83.75,0.326,0.632,0
2019-10-07,26.0,84.0,0.742,0.908,1
2019-10-07,26.0,84.25,0.691,0.612,1
2019-10-07,26.0,84.5,0.584,0.319,0
2019-10-07,26.0,84.75,0.168,0.547,0
2019-10-07,26.0,85.0,0.816,0.574,1
2019-10-07,26.0,85.25,0.329,0.493,0
2019-10-07,26.0,85.5,0.555,0.501,0
2019-10-07,26.0,85.75,0.702,0.435,1
2019-10-07,26.0,86.0,0.2,0.951,0
2019-10-07,26.0,86.25,0.589,0.66,0
2019-10-07,26.0,86.5,0.124,0.665,0
2019-10-07,26.0,86.75,0.176,0.589,0
2019-10-07,26.0,87.0,0.642,0.72,0
2019-10-07,26.0,87.25,0.216,0.588,0
2019-10-07,26.0,87.5,0.433,0.768,0
2019-10-07,26.0,87.75,0.286,0.36,0
2019-10-07,26.0,88.0,0.416,0.32,0
2019-10-07,26.0,88.25,0.158,0.682,0
2019-10-07,26.0,88.5,0.666,0.799,1
2019-10-07,26.25,83.5,0.159,0.755,0
2019-10-07,26.25,83.75,0.728,0.571,1
2019-10-07,26.25,84.0,0.597,0.302,0
2019-10-07,26.25,84.25,0.412,0.382,0
2019-10-07,26.25,84.5,0.75,0.567,1
2019-10-07,26.25,84.75,0.24,0.752,0
2019-10-07,26.25,85.0,0.298,0.512,0
2019-10-07,26.25,85.25,0.203,0.661,0
2019-10-07,26.25,85.5,0.386,0.419,0
2019-10-07,26.25,85.75,0.84,0.415,1
2019-10-07,26.25,86.0,0.221,0.805,0
2019-10-07,26.25,86.25,0.723,0.598,1
2019-10-07,26.25,86.5,0.589,0.945,0
2019-10-07,26.25,86.75,0.112,0.444,0
2019-10-07,26.25,87.0,0.809,0.604,1
2019-10-07,26.25,87.25,0.828,0.428,1
2019-10-07,26.25,87.5,0.794,0.474,1
2019-10-07,26.25,87.75,0.476,0.735,0
2019-10-07,26.25,88.0,0.265,0.919,0
2019-10-07,26.25,88.25,0.393,0.387,0
2019-10-07,26.25,88.5,0.561,0.388,0
2019-10-07,26.5,83.5,0.384,0.948,0
2019-10-07,26.5,83.75,0.631,0.801,0
2019-10-07,26.5,84.0,0.697,0.513,1
2019-10-07,26.5,84.25,0.257,0.577,0
2019-10-07,26.5,84.5,0.404,0.836,0
2019-10-07,26.5,84.75,0.818,0.775,1
2019-10-07,26.5,85.0,0.287,0.714,0
2019-10-07,26.5,85.25,0.36,0.888,0
2019-10-07,26.5,85.5,0.127,0.512,0
2019-10-07,26.5,85.75,0.349,0.444,0
2019-10-07,26.5,86.0,0.378,0.579,0
2019-10-07,26.5,86.25,0.175,0.305,0
2019-10-07,26.5,86.5,0.101,0.645,0
2019-10-07,26.5,86.75,0.532,0.548,0
2019-10-07,26.5,87.0,0.326,0.39,0
2019-10-07,26.5,87.25,0.113,0.895,0
2019-10-07,26.5,87.5,0.745,0.432,1
2019-10-07,26.5,87.75,0.538,0.78,0
2019-10-07,26.5,88.0,0.228,0.78,0
2019-10-07,26.5,88.25,0.749,0.329,1
2019-10-07,26.5,88.5,0.29,0.591,0
2019-10-07,26.75,83.5,0.271,0.624,0
2019-10-07,26.75,83.75,0.771,0.856,1
2019-10-07,26.75,84.0,0.235,0.725,0
2019-10-07,26.75,84.25,0.759,0.343,1
2019-10-07,26.75,84.5,0.702,0.605,1
2019-10-07,26.75,84.75,0.332,0.505,0
2019-10-07,26.75,85.0,0.126,0.416,0
2019-10-07,26.75,85.25,0.162,0.488,0
2019-10-07,26.75,85.5,0.182,0.871,0
2019-10-07,26.75,85.75,0.768,0.722,1
2019-10-07,26.75,86.0,0.403,0.596,0
2019-10-07,26.75,86.25,0.124,0.79,0
2019-10-07,26.75,86.5,0.517,0.958,0
2019-10-07,26.75,86.75,0.256,0.93,0
2019-10-07,26.75,87.0,0.276,0.366,0
2019-10-07,26.75,87.25,0.221,0.526,0
2019-10-07,26.75,87.5,0.672,0.513,1
2019-10-07,26.75,87.75,0.1,0.677,0
2019-10-07,26.75,88.0,0.429,0.361,0
2019-10-07,26.75,88.25,0.165,0.927,0
2019-10-07,26.75,88.5,0.514,0.832,0
2019-10-07,27.0,83.5,0.359,0.383,0
2019-10-07,27.0,83.75,0.121,0.473,0
2019-10-07,27.0,84.0,0.446,0.397,0
2019-10-07,27.0,84.25,0.528,0.625,0
2019-10-07,27.0,84.5,0.286,0.905,0
2019-10-07,27.0,84.75,0.674,0.738,1
2019-10-07,27.0,85.0,0.378,0.712,0
2019-10-07,27.0,85.25,0.662,0.351,1
2019-10-07,27.0,85.5,0.534,0.916,0
2019-10-07,27.0,85.75,0.752,0.491,1
2019-10-07,27.0,86.0,0.51,0.912,0
2019-10-07,27.0,86.25,0.239,0.609,0
2019-10-07,27.0,86.5,0.717,0.66,1
2019-10-07,27.0,86.75,0.687,0.711,1
2019-10-07,27.0,87.0,0.829,0.496,1
2019-10-07,27.0,87.25,0.17,0.868,0
2019-10-07,27.0,87.5,0.543,0.952,0
2019-10-07,27.0,87.75,0.469,0.493,0
2019-10-07,27.0,88.0,0.603,0.3,0
2019-10-07,27.0,88.25,0.835,0.657,1
2019-10-07,27.0,88.5,0.499,0.703,0
2019-10-07,27.25,83.5,0.614,0.343,0
2019-10-07,27.25,83.75,0.36,0.758,0
2019-10-07,27.25,84.0,0.324,0.499,0
2019-10-07,27.25,84.25,0.351,0.952,0
2019-10-07,27.25,84.5,0.129,0.831,0
2019-10-07,27.25,84.75,0.314,0.349,0
2019-10-07,27.25,85.0,0.23,0.949,0
2019-10-07,27.25,85.25,0.443,0.455,0
2019-10-07,27.25,85.5,0.446,0.843,0
2019-10-07,27.25,85.75,0.674,0.737,1
2019-10-07,27.25,86.0,0.477,0.665,0
2019-10-07,27.25,86.25,0.447,0.934,0
2019-10-07,27.25,86.5,0.274,0.712,0
2019-10-07,27.25,86.75,0.739,0.884,1
2019-10-07,27.25,87.0,0.168,0.863,0
2019-10-07,27.25,87.25,0.837,0.757,1
2019-10-07,27.25,87.5,0.457,0.633,0
2019-10-07,27.25,87.75,0.239,0.367,0
2019-10-07,27.25,88.0,0.366,0.405,0
2019-10-07,27.25,88.25,0.112,0.662,0
2019-10-07,27.25,88.5,0.225,0.526,0
2019-10-07,27.5,83.5,0.352,0.441,0
2019-10-07,27.5,83.75,0.516,0.958,0
2019-10-07,27.5,84.0,0.197,0.884,0
2019-10-07,27.5,84.25,0.607,0.593,0
2019-10-07,27.5,84.5,0.733,0.892,1
2019-10-07,27.5,84.75,0.529,0.34,0
2019-10-07,27.5,85.0,0.323,0.367,0
2019-10-07,27.5,85.25,0.191,0.945,0
2019-10-07,27.5,85.5,0.112,0.768,0
2019-10-07,27.5,85.75,0.649,0.82,0
2019-10-07,27.5,86.0,0.571,0.866,0
2019-10-07,27.5,86.25,0.457,0.336,0
2019-10-07,27.5,86.5,0.176,0.788,0
2019-10-07,27.5,86.75,0.255,0.543,0
2019-10-07,27.5,87.0,0.711,0.856,1
2019-10-07,27.5,87.25,0.46,0.564,0
2019-10-07,27.5,87.5,0.822,0.822,1
2019-10-07,27.5,87.75,0.85,0.913,1
2019-10-07,27.5,88.0,0.701,0.531,1
2019-10-07,27.5,88.25,0.294,0.619,0
2019-10-07,27.5,88.5,0.273,0.665,0
2019-10-08,24.5,83.5,0.29,0.768,0
2019-10-08,24.5,83.75,0.84,0.874,1
2019-10-08,24.5,84.0,0.352,0.443,0
2019-10-08,24.5,84.25,0.63,0.943,0
2019-10-08,24.5,84.5,0.819,0.834,1
2019-10-08,24.5,84.75,0.715,0.395,1
2019-10-08,24.5,85.0,0.548,0.528,0
2019-10-08,24.5,85.25,0.227,0.471,0
2019-10-08,24.5,85.5,0.231,0.408,0
2019-10-08,24.5,85.75,0.469,0.738,0
2019-10-08,24.5,86.0,0.814,0.345,1
2019-10-08,24.5,86.25,0.778,0.707,1
2019-10-08,24.5,86.5,0.225,0.863,0
2019-10-08,24.5,86.75,0.316,0.546,0
2019-10-08,24.5,87.0,0.542,0.633,0
2019-10-08,24.5,87.25,0.458,0.398,0
2019-10-08,24.5,87.5,0.19,0.79,0
2019-10-08,24.5,87.75,0.377,0.918,0
2019-10-08,24.5,88.0,0.816,0.798,1
2019-10-08,24.5,88.25,0.814,0.384,1
2019-10-08,24.5,88.5,0.52,0.535,0
2019-10-08,24.75,83.5,0.576,0.418,0
2019-10-08,24.75,83.75,0.266,0.701,0
2019-10-08,24.75,84.0,0.656,0.791,1
2019-10-08,24.75,84.25,0.139,0.963,0
2019-10-08,24.75,84.5,0.266,0.642,0
2019-10-08,24.75,84.75,0.104,0.733,0
2019-10-08,24.75,85.0,0.389,0.372,0
2019-10-08,24.75,85.25,0.738,0.406,1
2019-10-08,24.75,85.5,0.837,0.458,1
2019-10-08,24.75,85.75,0.601,0.337,0
2019-10-08,24.75,86.0,0.659,0.578,1
2019-10-08,24.75,86.25,0.297,0.947,0
2019-10-08,24.75,86.5,0.49,0.744,0
2019-10-08,24.75,86.75,0.652,0.597,1
2019-10-08,24.75,87.0,0.473,0.636,0
2019-10-08,24.75,87.25,0.166,0.4,0
2019-10-08,24.75,87.5,0.656,0.366,1
2019-10-08,24.75,87.75,0.265,0.476,0
2019-10-08,24.75,88.0,0.173,0.508,0
2019-10-08,24.75,88.25,0.459,0.384,0
2019-10-08,24.75,88.5,0.156,0.77,0
2019-10-08,25.0,83.5,0.572,0.928,0
2019-10-08,25.0,83.75,0.58,0.419,0
2019-10-08,25.0,84.0,0.293,0.87,0
2019-10-08,25.0,84.25,0.823,0.503,1
2019-10-08,25.0,84.5,0.718,0.713,1
2019-10-08,25.0,84.75,0.182,0.36,0
2019-10-08,25.0,85.0,0.661,0.463,1
2019-10-08,25.0,85.25,0.365,0.407,0
2019-10-08,25.0,85.5,0.663,0.41,1
2019-10-08,25.0,85.75,0.701,0.935,1
2019-10-08,25.0,86.0,0.214,0.547,0
2019-10-08,25.0,86.25,0.596,0.433,0
2019-10-08,25.0,86.5,0.747,0.416,1
2019-10-08,25.0,86.75,0.343,0.758,0
2019-10-08,25.0,87.0,0.16,0.789,0
2019-10-08,25.0,87.25,0.12,0.966,0
2019-10-08,25.0,87.5,0.183,0.726,0
2019-10-08,25.0,87.75,0.103,0.612,0
2019-10-08,25.0,88.0,0.345,0.452,0
2019-10-08,25.0,88.25,0.324,0.327,0
2019-10-08,25.0,88.5,0.183,0.899,0
2019-10-08,25.25,83.5,0.588,0.836,0
2019-10-08,25.25,83.75,0.844,0.841,1
2019-10-08,25.25,84.0,0.776,0.519,1
2019-10-08,25.25,84.25,0.29,0.543,0
2019-10-08,25.25,84.5,0.677,0.833,1
2019-10-08,25.25,84.75,0.803,0.768,1
2019-10-08,25.25,85.0,0.78,0.742,1
2019-10-08,25.25,85.25,0.763,0.677,1
2019-10-08,25.25,85.5,0.69,0.55,1
2019-10-08,25.25,85.75,0.32,0.804,0
2019-10-08,25.25,86.0,0.163,0.545,0
2019-10-08,25.25,86.25,0.466,0.8,0
2019-10-08,25.25,86.5,0.141,0.429,0
2019-10-08,25.25,86.75,0.849,0.702,1
2019-10-08,25.25,87.0,0.369,0.543,0
2019-10-08,25.25,87.25,0.819,0.863,1
2019-10-08,25.25,87.5,0.68,0.653,1
2019-10-08,25.25,87.75,0.408,0.724,0
2019-10-08,25.25,88.0,0.189,0.357,0
2019-10-08,25.25,88.25,0.278,0.637,0
2019-10-08,25.25,88.5,0.605,0.831,0
2019-10-08,25.5,83.5,0.722,0.885,1
2019-10-08,25.5,83.75,0.835,0.79,1
2019-10-08,25.5,84.0,0.199,0.585,0
2019-10-08,25.5,84.25,0.217,0.475,0
2019-10-08,25.5,84.5,0.132,0.565,0
2019-10-08,25.5,84.75,0.295,0.682,0
2019-10-08,25.5,85.0,0.716,0.304,1
2019-10-08,25.5,85.25,0.249,0.92,0
2019-10-08,25.5,85.5,0.511,0.534,0
2019-10-08,25.5,85.75,0.435,0.842,0
2019-10-08,25.5,86.0,0.344,0.663,0
2019-10-08,25.5,86.25,0.564,0.75,0
2019-10-08,25.5,86.5,0.477,0.816,0
2019-10-08,25.5,86.75,0.351,0.496,0
2019-10-08,25.5,87.0,0.617,0.712,0
2019-10-08,25.5,87.25,0.31,0.811,0
2019-10-08,25.5,87.5,0.582,0.824,0
2019-10-08,25.5,87.75,0.818,0.583,1
2019-10-08,25.5,88.0,0.647,0.795,0
2019-10-08,25.5,88.25,0.414,0.505,0
2019-10-08,25.5,88.5,0.661,0.385,1
2019-10-08,25.75,83.5,0.707,0.377,1
2019-10-08,25.75,83.75,0.344,0.644,0
2019-10-08,25.75,84.0,0.629,0.561,0
2019-10-08,25.75,84.25,0.426,0.458,0
2019-10-08,25.75,84.5,0.714,0.566,1
2019-10-08,25.75,84.75,0.322,0.58,0
2019-10-08,25.75,85.0,0.803,0.676,1
2019-10-08,25.75,85.25,0.531,0.339,0
2019-10-08,25.75,85.5,0.365,0.917,0
2019-10-08,25.75,85.75,0.415,0.553,0
2019-10-08,25.75,86.0,0.361,0.718,0
2019-10-08,25.75,86.25,0.21,0.508,0
2019-10-08,25.75,86.5,0.151,0.818,0
2019-10-08,25.75,86.75,0.341,0.612,0
2019-10-08,25.75,87.0,0.444,0.519,0
2019-10-08,25.75,87.25,0.371,0.955,0
2019-10-08,25.75,87.5,0.11,0.888,0
2019-10-08,25.75,87.75,0.534,0.423,0
2019-10-08,25.75,88.0,0.209,0.776,0
2019-10-08,25.75,88.25,0.258,0.813,0
2019-10-08,25.75,88.5,0.191,0.323,0
2019-10-08,26.0,83.5,0.49,0.953,0
2019-10-08,26.0,83.75,0.171,0.458,0
2019-10-08,26.0,84.0,0.292,0.918,0
2019-10-08,26.0,84.25,0.439,0.745,0
2019-10-08,26.0,84.5,0.226,0.648,0
2019-10-08,26.0,84.75,0.435,0.834,0
2019-10-08,26.0,85.0,0.357,0.759,0
2019-10-08,26.0,85.25,0.745,0.803,1
2019-10-08,26.0,85.5,0.696,0.883,1
2019-10-08,26.0,85.75,0.845,0.62,1
2019-10-08,26.0,86.0,0.497,0.589,0
2019-10-08,26.0,86.25,0.532,0.912,0
2019-10-08,26.0,86.5,0.81,0.843,1
2019-10-08,26.0,86.75,0.4,0.313,0
2019-10-08,26.0,87.0,0.517,0.745,0
2019-10-08,26.0,87.25,0.384,0.915,0
2019-10-08,26.0,87.5,0.509,0.765,0
2019-10-08,26.0,87.75,0.161,0.676,0
2019-10-08,26.0,88.0,0.688,0.42,1
2019-10-08,26.0,88.25,0.839,0.946,1
2019-10-08,26.0,88.5,0.149,0.726,0
2019-10-08,26.25,83.5,0.701,0.369,1
2019-10-08,26.25,83.75,0.281,0.931,0
2019-10-08,26.25,84.0,0.248,0.651,0
2019-10-08,26.25,84.25,0.62,0.407,0
2019-10-08,26.25,84.5,0.133,0.454,0
2019-10-08,26.25,84.75,0.447,0.958,0
